CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;IH_II_01;IH_II_02
"TQRMNOPTRHKOKUCDEGOIH00619515";1;1;2019;4;18;169;2;2
"TQRMNOPTRHLMKQCDEGOIH00648803";1;1;2019;4;18;208;1;1
"TQRMNOPTSHKNLLCDEGOIH00619478";1;1;2019;4;18;223;1;1
"TQRMNOPTTHLMKQCDEGOIH00648859";1;1;2019;4;18;208;1;1
"TQRMNOPTYHKOKMCDEGOIH00619576";1;1;2019;4;18;224;1;1
"TQRMNOPUPHKOKMCDEGOIH00619503";1;1;2019;4;18;224;2;1
"TQRMNOPUSHMOKOCDEGOIH00643196";1;1;2019;4;18;192;2;1
"TQRMNOPUVHKNLLCDEGOIH00619499";1;1;2019;4;18;223;1;1
"TQRMNOPUVHLMKUCDEGOIH00648875";1;1;2019;4;18;198;1;1
"TQRMNOPUVHMOKOCDEGOIH00643127";1;1;2019;4;18;192;2;1
"TQRMNOPUWHKNLLCDEGOIH00619527";1;1;2019;4;18;223;1;1
"TQRMNOPUWHLMKUCDEGOIH00648823";1;1;2019;4;18;198;2;2
"TQRMNOPUXHKNLLCDEGOIH00619457";1;1;2019;4;18;223;1;1
"TQRMNOPUXHLMKUCDEGOIH00648893";1;1;2019;4;18;198;2;2
"TQRMNOPUYHKNLLCDEGOIH00619471";1;1;2019;4;18;223;1;1
"TQRMNOPUYHLOKPCDEGOIH00648878";1;1;2019;4;18;227;2;2
"TQRMNOPVPHLOKPCDEGOIH00648856";1;1;2019;4;18;227;1;2
"TQRMNOPVQHKOKMCDEGOIH00619473";1;1;2019;4;18;224;2;2
"TQRMNOPVQHLOKPCDEGOIH00648857";1;1;2019;4;18;227;2;1
"TQRMNOPVRHKOKMCDEGOIH00619445";1;1;2019;4;18;224;1;1
"TQRMNOPVSHMMLLCDEGOIH00643200";1;1;2019;4;18;208;1;1
"TQRMNOPVTHJOLQCDEGOIH00631150";1;1;2019;4;18;200;1;1
"TQRMNOPVTHMMLLCDEGOIH00643153";1;1;2019;4;18;208;1;1
"TQRMNOPVUHJOLQCDEGOIH00624973";1;1;2019;4;18;200;1;1
"TQRMNOPVUHMMLLCDEGOIH00643073";1;1;2019;4;18;208;2;1
"TQRMNOPVVHMMLLCDEGOIH00643121";1;1;2019;4;18;208;2;1
"TQRMNOPVWHMMLLCDEGOIH00643074";1;1;2019;4;18;208;1;1
"TQRMNOPWQHJOLQCDEGOIH00624962";1;1;2019;4;18;200;2;1
"TQRMNOPWSHKLLQCDEGOIH00619462";1;1;2019;4;18;196;1;1
"TQRMNOPWSHKMLOCDEGOIH00619466";2;1;2019;4;18;188;2;2
"TQRMNOPWSHKOKMCDEGOIH00619474";1;1;2019;4;18;224;1;1
"TQRMNOPWTHKLLQCDEGOIH00619481";1;1;2019;4;18;196;1;1
"TQRMNOPWUHKLLQCDEGOIH00643186";1;1;2019;4;18;196;2;1
"TQRMNOPWVHKLLQCDEGOIH00619486";1;1;2019;4;18;196;2;1
"TQRMNOPWWHKLLQCDEGOIH00619487";1;1;2019;4;18;196;2;1
"TQRMNOPWWHKMLOCDEGOIH00625056";1;1;2019;4;18;188;1;1
"TQRMNOPWXHJOLOCDEGOIH00624949";1;1;2019;4;18;206;1;1
"TQRMNOPWYHJOLOCDEGOIH00625050";1;1;2019;4;18;206;1;1
"TQRMNOPWYHKMLOCDEGOIH00619518";1;1;2019;4;18;188;2;1
"TQRMNOPXPHJOKMCDEGOIH00624979";1;1;2019;4;18;110;1;1
"TQRMNOPXPHJOLOCDEGOIH00624993";1;1;2019;4;18;206;2;1
"TQRMNOPXPHKMLOCDEGOIH00619449";1;1;2019;4;18;188;2;2
"TQRMNOPXQHJOKMCDEGOIH00624951";1;1;2019;4;18;110;1;1
"TQRMNOPXQHJOLOCDEGOIH00625024";1;1;2019;4;18;206;2;2
"TQRMNOPXRHJOKMCDEGOIH00624956";1;1;2019;4;18;110;1;1
"TQRMNOPXRHMOKNCDEGOIH00643115";1;1;2019;4;18;204;2;1
"TQRMNOPXSHJOKMCDEGOIH00625065";1;1;2019;4;18;110;1;1
"TQRMNOPXSHMOKNCDEGOIH00643123";1;1;2019;4;18;204;1;1
"TQRMNOPXTHJOKMCDEGOIH00625068";1;1;2019;4;18;110;1;1
"TQRMNOPXTHMOKNCDEGOIH00643124";1;1;2019;4;18;204;2;1
"TQRMNOPXTHMOLPCDEGOIH00643163";1;1;2019;4;18;209;1;1
"TQRMNOPXUHMOKNCDEGOIH00643201";1;1;2019;4;18;204;1;1
"TQRMNOPXUHMOKTCDEGOIH00643072";1;1;2019;4;18;207;2;1
"TQRMNOPXVHLNKOCDEGOIH00648801";1;1;2019;4;18;203;2;2
"TQRMNOPXVHMOKNCDEGOIH00648896";1;1;2019;4;18;204;1;1
"TQRMNOPXVHMOKPCDEGOIH00643112";1;1;2019;4;18;194;1;1
"TQRMNOPXWHLNKOCDEGOIH00648876";1;1;2019;4;18;203;1;1
"TQRMNOPXXHLNKOCDEGOIH00648849";1;1;2019;4;18;203;2;1
"TQRMNOPXXHMMKRCDEGOIH00643132";1;1;2019;4;18;241;1;1
"TQRMNOPXXHMOKPCDEGOIH00643183";1;1;2019;4;18;194;9;1
"TQRMNOPXYHLNKOCDEGOIH00648794";1;1;2019;4;18;203;2;1
"TQRMNOPYPHJLKUCDEGOIH00625020";1;1;2019;4;18;262;1;1
"TQRMNOPYPHKMKNCDEGOIH00619459";1;1;2019;4;18;201;2;2
"TQRMNOPYPHLNKOCDEGOIH00648877";1;1;2019;4;18;203;2;1
"TQRMNOPYPHMMKRCDEGOIH00643133";1;1;2019;4;18;241;1;1
"TQRMNOPYQHJLKUCDEGOIH00624969";1;1;2019;4;18;262;1;1
"TQRMNOPYQHKMKNCDEGOIH00619558";1;1;2019;4;18;201;1;1
"TQRMNOPYQHMMLOCDEGOIH00643079";1;1;2019;4;18;184;2;1
"TQRMNOPYQHMOLPCDEGOIH00643081";1;1;2019;4;18;209;1;1
"TQRMNOPYRHMMKRCDEGOIH00648906";1;1;2019;4;18;241;1;1
"TQRMNOPYRHMMLOCDEGOIH00648847";1;1;2019;4;18;184;2;1
"TQRMNOPYSHMMLOCDEGOIH00643066";1;1;2019;4;18;184;1;1
"TQRMNOPYSHMOKPCDEGOIH00643197";1;1;2019;4;18;194;1;1
"TQRMNOPYSHMOLPCDEGOIH00643180";1;1;2019;4;18;209;2;1
"TQRMNOPYTHMMLOCDEGOIH00643161";1;1;2019;4;18;184;1;1
"TQRMNOPYTHMOLPCDEGOIH00643067";1;1;2019;4;18;209;1;1
"TQRMNOPYUHKMKMCDEGOIH00643113";1;1;2019;4;18;44;1;1
"TQRMNOPYUHMMLOCDEGOIH00643131";1;1;2019;4;18;184;1;1
"TQRMNOPYVHKMKMCDEGOIH00643106";1;1;2019;4;18;44;1;1
"TQRMNOPYWHKMKMCDEGOIH00643090";1;1;2019;4;18;44;1;1
"TQRMNOPYWHMOKTCDEGOIH00643083";1;1;2019;4;18;207;2;1
"TQRMNOPYXHKMKMCDEGOIH00643145";1;1;2019;4;18;44;2;1
"TQRMNOPYXHMOKTCDEGOIH00643212";1;1;2019;4;18;207;2;1
"TQRMNOQQUHJOKRCDEGOIH00625066";1;1;2019;4;18;41;2;1
"TQRMNOQQVHJOKRCDEGOIH00624985";1;1;2019;4;18;41;2;1
"TQRMNOQQWHJOKRCDEGOIH00625067";1;1;2019;4;18;41;2;1
"TQRMNOQQXHJMKNCDEGOIH00625060";1;1;2019;4;18;232;1;1
"TQRMNOQQXHJOKRCDEGOIH00624967";1;1;2019;4;18;41;1;1
"TQRMNOQQXHKMLMCDEGOIH00619507";1;1;2019;4;18;189;1;1
"TQRMNOQQXHMMLMCDEGOIH00643154";1;1;2019;4;18;206;2;1
"TQRMNOQQYHJOKRCDEGOIH00625072";1;1;2019;4;18;41;1;1
"TQRMNOQRPHKMLMCDEGOIH00619463";1;1;2019;4;18;189;1;1
"TQRMNOQRPHLOKRCDEGOIH00648832";1;1;2019;4;18;960;2;1
"TQRMNOQRQHLMLPCDEGOIH00648838";1;1;2019;4;18;175;2;2
"TQRMNOQRQHLOKRCDEGOIH00648873";1;1;2019;4;18;960;1;1
"TQRMNOQRRHJMKNCDEGOIH00624990";1;1;2019;4;18;232;2;1
"TQRMNOQRRHKMLMCDEGOIH00619472";1;1;2019;4;18;189;1;1
"TQRMNOQRRHLOKRCDEGOIH00648790";1;1;2019;4;18;960;1;1
"TQRMNOQRUHLMLPCDEGOIH00648880";1;1;2019;4;18;175;1;1
"TQRMNOQRVHLMLPCDEGOIH00648901";1;1;2019;4;18;175;2;2
"TQRMNOQRVHLOKSCDEGOIH00648820";1;1;2019;4;18;195;1;1
"TQRMNOQRWHLOKSCDEGOIH00648862";1;1;2019;4;18;195;2;2
"TQRMNOQRXHLOKSCDEGOIH00648841";1;1;2019;4;18;195;2;1
"TQRMNOQRYHJMKTCDEGOIH00625015";1;1;2019;4;18;232;2;2
"TQRMNOQSPHJMKOCDEGOIH00625001";1;1;2019;4;18;205;1;1
"TQRMNOQSPHJMKTCDEGOIH00625045";1;1;2019;4;18;232;1;1
"TQRMNOQSPHLOKSCDEGOIH00648834";1;1;2019;4;18;195;2;1
"TQRMNOQSQHJMKOCDEGOIH00631019";1;1;2019;4;18;205;2;2
"TQRMNOQSQHJMKTCDEGOIH00625046";1;1;2019;4;18;232;1;1
"TQRMNOQSRHJMKTCDEGOIH00625019";1;1;2019;4;18;232;1;1
"TQRMNOQSSHJMKTCDEGOIH00624958";1;1;2019;4;18;232;1;1
"TQRMNOQSUHMMKUCDEGOIH00643214";1;1;2019;4;18;183;1;1
"TQRMNOQSVHMKKSCDEGOIH00643109";1;1;2019;4;18;245;1;1
"TQRMNOQSWHJMKOCDEGOIH00624953";1;1;2019;4;18;205;2;2
"TQRMNOQSWHKLKMCDEGOIH00643204";1;1;2019;4;18;53;2;1
"TQRMNOQSWHMKKSCDEGOIH00643195";1;1;2019;4;18;245;1;1
"TQRMNOQSWHMMLMCDEGOIH00643192";1;1;2019;4;18;206;1;1
"TQRMNOQSXHKLKMCDEGOIH00643103";1;1;2019;4;18;53;2;1
"TQRMNOQSXHMKKSCDEGOIH00643071";1;1;2019;4;18;245;1;1
"TQRMNOQSYHKLKMCDEGOIH00643114";1;1;2019;4;18;53;1;1
"TQRMNOQSYHMKKSCDEGOIH00643147";1;1;2019;4;18;245;1;1
"TQRMNOQTPHKLKMCDEGOIH00643166";1;1;2019;4;18;53;2;1
"TQRMNOQTQHKLKMCDEGOIH00643167";1;1;2019;4;18;53;2;1
"TQRMNOQTQHKMKOCDEGOIH00619542";1;1;2019;4;18;194;2;1
"TQRMNOQTRHJMKOCDEGOIH00624991";1;1;2019;4;18;205;1;1
"TQRMNOQTRHJMKSCDEGOIH00624963";1;1;2019;4;18;188;2;1
"TQRMNOQTRHKMKOCDEGOIH00619559";1;1;2019;4;18;194;1;1
"TQRMNOQTRHMLKQCDEGOIH00643184";1;1;2019;4;18;260;2;1
"TQRMNOQTSHJMKOCDEGOIH00624980";1;1;2019;4;18;205;1;1
"TQRMNOQTSHJMKSCDEGOIH00624987";1;1;2019;4;18;188;2;1
"TQRMNOQTSHKMKOCDEGOIH00619509";1;1;2019;4;18;194;1;1
"TQRMNOQTSHMLKQCDEGOIH00643065";1;1;2019;4;18;260;1;1
"TQRMNOQTTHJMKSCDEGOIH00624995";1;1;2019;4;18;188;2;1
"TQRMNOQTTHKMKOCDEGOIH00619494";1;1;2019;4;18;194;1;1
"TQRMNOQTTHMLKQCDEGOIH00648839";1;1;2019;4;18;260;1;1
"TQRMNOQTUHKMKOCDEGOIH00619513";1;1;2019;4;18;194;1;1
"TQRMNOQTUHKOLNCDEGOIH00619448";1;1;2019;4;18;224;1;1
"TQRMNOQTUHMLKQCDEGOIH00643189";1;1;2019;4;18;260;1;1
"TQRMNOQTWHKOLNCDEGOIH00619447";1;1;2019;4;18;224;1;1
"TQRMNOQTXHJMKSCDEGOIH00624981";1;1;2019;4;18;188;2;1
"TQRMNOQTYHJKLMCDEGOIH00631035";1;1;2019;4;18;290;2;1
"TQRMNOQTYHJMKPCDEGOIH00625039";1;1;2019;4;18;190;1;1
"TQRMNOQTYHJMKSCDEGOIH00624982";1;1;2019;4;18;188;1;1
"TQRMNOQTYHMMKUCDEGOIH00643170";1;1;2019;4;18;183;2;1
"TQRMNOQUPHJMKPCDEGOIH00625040";1;1;2019;4;18;190;1;1
"TQRMNOQUPHLOKNCDEGOIH00648891";1;1;2019;4;18;274;2;2
"TQRMNOQUPHMMKUCDEGOIH00643150";1;1;2019;4;18;183;2;1
"TQRMNOQUQHJMKPCDEGOIH00625032";1;1;2019;4;18;190;2;2
"TQRMNOQUQHKMKPCDEGOIH00643174";1;1;2019;4;18;52;1;1
"TQRMNOQUQHLOKNCDEGOIH00648851";1;1;2019;4;18;274;2;2
"TQRMNOQUQHMMKUCDEGOIH00643190";1;1;2019;4;18;183;2;1
"TQRMNOQUQHMMKUCDEGOIH00643190";2;1;2019;4;18;183;2;1
"TQRMNOQURHJMKPCDEGOIH00624950";1;1;2019;4;18;190;2;2
"TQRMNOQURHLOKNCDEGOIH00648835";1;1;2019;4;18;274;2;2
"TQRMNOQURHMMKUCDEGOIH00643172";1;1;2019;4;18;183;2;1
"TQRMNOQUSHJKLMCDEGOIH00625064";1;1;2019;4;18;290;2;2
"TQRMNOQUSHKMKPCDEGOIH00648869";1;1;2019;4;18;52;1;1
"TQRMNOQUSHLOKNCDEGOIH00648814";1;1;2019;4;18;274;2;1
"TQRMNOQUWHKOKQCDEGOIH00619561";1;1;2019;4;18;245;2;1
"TQRMNOQUXHKOKQCDEGOIH00619551";1;1;2019;4;18;245;2;2
"TQRMNOQUYHKOKQCDEGOIH00619508";1;1;2019;4;18;245;2;1
"TQRMNOQUYHKOLNCDEGOIH00619465";1;1;2019;4;18;224;1;1
"TQRMNOQVPHKOKQCDEGOIH00619532";1;1;2019;4;18;245;1;1
"TQRMNOQVQHKLKTCDEGOIH00619480";1;1;2019;4;18;244;1;1
"TQRMNOQVQHKOKQCDEGOIH00619498";1;1;2019;4;18;245;1;1
"TQRMNOQVSHKLKTCDEGOIH00619454";1;1;2019;4;18;244;1;1
"TQRMNOQVTHKKKSCDEGOIH00619453";1;1;2019;4;18;394;1;1
"TQRMNOQVXHLOKMCDEGOIH00648833";1;1;2019;4;18;201;1;1
"TQRMNOQVYHLOKMCDEGOIH00648843";1;1;2019;4;18;201;1;1
"TQRMNOQWPHLOKMCDEGOIH00648813";1;1;2019;4;18;201;2;1
"TQRMNOQWRHLLLNCDEGOIH00648826";1;1;2019;4;18;265;1;1
"TQRMNOQWSHLLLNCDEGOIH00648895";1;1;2019;4;18;265;2;2
"TQRMNOQWSHLLLQCDEGOIH00648816";1;1;2019;4;18;204;1;1
"TQRMNOQWTHLLLNCDEGOIH00648861";1;1;2019;4;18;265;1;1
"TQRMNOQWTHLLLQCDEGOIH00648829";1;1;2019;4;18;204;1;1
"TQRMNOQWTHMLLQCDEGOIH00643203";1;1;2019;4;18;198;2;1
"TQRMNOQWUHLLLNCDEGOIH00648842";1;1;2019;4;18;265;1;1
"TQRMNOQWUHLLLQCDEGOIH00648914";1;1;2019;4;18;204;2;1
"TQRMNOQWUHLMLMCDEGOIH00648911";1;1;2019;4;18;199;2;1
"TQRMNOQWUHMLLQCDEGOIH00643165";1;1;2019;4;18;198;1;1
"TQRMNOQWVHLLLQCDEGOIH00648871";1;1;2019;4;18;204;1;1
"TQRMNOQWVHLMLMCDEGOIH00648798";1;1;2019;4;18;199;2;1
"TQRMNOQWVHLMLMCDEGOIH00648798";2;1;2019;4;18;199;2;1
"TQRMNOQWVHMLLQCDEGOIH00643082";1;1;2019;4;18;198;1;1
"TQRMNOQWVHMOKMCDEGOIH00643140";1;1;2019;4;18;160;1;1
"TQRMNOQWWHLLLQCDEGOIH00648868";1;1;2019;4;18;204;2;1
"TQRMNOQWWHMLLQCDEGOIH00643181";1;1;2019;4;18;198;1;1
"TQRMNOQWWHMOKMCDEGOIH00643141";1;1;2019;4;18;160;2;1
"TQRMNOQWXHLMLMCDEGOIH00648860";1;1;2019;4;18;199;1;1
"TQRMNOQWXHMOKMCDEGOIH00643142";1;1;2019;4;18;160;1;1
"TQRMNOQWYHMOKMCDEGOIH00643209";1;1;2019;4;18;160;2;2
"TQRMNOQXPHMOKMCDEGOIH00643210";1;1;2019;4;18;160;2;1
"TQRMNOQXRHMOKNCDEGOIH00643193";1;1;2019;4;18;204;2;1
"TQRMNOQXSHMOKNCDEGOIH00643182";1;1;2019;4;18;204;2;1
"TQRMNOQXTHMOKNCDEGOIH00643125";1;1;2019;4;18;204;2;1
"TQRMNOQXUHJLLNCDEGOIH00631018";1;1;2019;4;18;207;1;1
"TQRMNOQXUHMOKNCDEGOIH00643102";1;1;2019;4;18;204;1;1
"TQRMNOQXVHJLLNCDEGOIH00625063";1;1;2019;4;18;207;2;1
"TQRMNOQXVHJOKQCDEGOIH00624974";1;1;2019;4;18;202;1;1
"TQRMNOQXVHLMKQCDEGOIH00648837";1;1;2019;4;18;208;1;1
"TQRMNOQXVHLOKPCDEGOIH00648879";1;1;2019;4;18;227;1;1
"TQRMNOQXWHJOKQCDEGOIH00625071";1;1;2019;4;18;202;2;1
"TQRMNOQXWHLMKQCDEGOIH00648797";1;1;2019;4;18;208;1;1
"TQRMNOQXXHJOKQCDEGOIH00625005";1;1;2019;4;18;202;1;1
"TQRMNOQXYHJLLNCDEGOIH00624952";1;1;2019;4;18;207;1;1
"TQRMNOQXYHJOKQCDEGOIH00625035";1;1;2019;4;18;202;2;1
"TQRMNOQXYHMNLNCDEGOIH00643070";1;1;2019;4;18;292;1;1
"TQRMNOQYPHMNLNCDEGOIH00643158";1;1;2019;4;18;292;2;1
"TQRMNOQYRHMNLNCDEGOIH00643088";1;1;2019;4;18;292;2;1
"TQRMNOQYSHLMKQCDEGOIH00648795";1;1;2019;4;18;208;1;1
"TQRMNOQYUHLMKUCDEGOIH00648791";1;1;2019;4;18;198;1;1
"TQRMNOQYVHLMKUCDEGOIH00648830";1;1;2019;4;18;198;1;1
"TQRMNOQYVHMOLPCDEGOIH00643135";1;1;2019;4;18;209;1;1
"TQRMNOQYWHLMKUCDEGOIH00648874";1;1;2019;4;18;198;2;1
"TQRMNOQYXHLMKUCDEGOIH00648824";1;1;2019;4;18;198;1;1
"TQRMNORPPHKNLLCDEGOIH00619552";1;1;2019;4;18;223;2;1
"TQRMNORPQHKNLLCDEGOIH00619553";1;1;2019;4;18;223;1;1
"TQRMNORPSHKNLLCDEGOIH00619531";1;1;2019;4;18;223;1;1
"TQRMNORPSHMOLPCDEGOIH00643136";1;1;2019;4;18;209;1;1
"TQRMNORPTHMOLPCDEGOIH00648793";1;1;2019;4;18;209;1;1
"TQRMNORPUHMOLPCDEGOIH00643164";1;1;2019;4;18;209;2;1
"TQRMNORQRHLOKPCDEGOIH00648796";1;1;2019;4;18;227;2;2
"TQRMNORQTHKOKMCDEGOIH00619446";1;1;2019;4;18;224;1;1
"TQRMNORQTHLMLLCDEGOIH00648905";1;1;2019;4;18;252;1;1
"TQRMNORQTHLOKPCDEGOIH00648802";1;1;2019;4;18;227;1;1
"TQRMNORQUHKOKMCDEGOIH00619485";1;1;2019;4;18;224;1;1
"TQRMNORQUHLOKPCDEGOIH00648909";1;1;2019;4;18;227;2;1
"TQRMNORQVHLMLLCDEGOIH00648806";1;1;2019;4;18;252;1;1
"TQRMNORQWHLMLLCDEGOIH00648831";1;1;2019;4;18;252;1;1
"TQRMNORQXHLMLLCDEGOIH00648792";1;1;2019;4;18;252;1;1
"TQRMNORQYHMOKPCDEGOIH00643086";1;1;2019;4;18;194;2;2
"TQRMNORRPHMOKPCDEGOIH00643064";1;1;2019;4;18;194;1;1
"TQRMNORRPHMOKTCDEGOIH00643101";1;1;2019;4;18;207;2;1
"TQRMNORRQHKMLOCDEGOIH00619519";1;1;2019;4;18;188;1;1
"TQRMNORRQHLKKTCDEGOIH00648904";1;1;2019;4;18;265;2;1
"TQRMNORRQHMOKPCDEGOIH00643198";1;1;2019;4;18;194;2;2
"TQRMNORRQHMOKTCDEGOIH00643077";1;1;2019;4;18;207;1;1
"TQRMNORRRHKMLOCDEGOIH00619521";1;1;2019;4;18;188;2;2
"TQRMNORRRHMOKTCDEGOIH00643213";1;1;2019;4;18;207;2;1
"TQRMNORRSHKMLOCDEGOIH00619564";1;1;2019;4;18;188;1;1
"TQRMNORRSHMOKPCDEGOIH00643087";1;1;2019;4;18;194;2;2
"TQRMNORRSHMOKTCDEGOIH00643119";1;1;2019;4;18;207;2;2
"TQRMNORRTHKMLOCDEGOIH00619522";1;1;2019;4;18;188;2;2
"TQRMNORRTHMOKTCDEGOIH00643063";1;1;2019;4;18;207;2;1
"TQRMNORRUHKMLOCDEGOIH00619450";1;1;2019;4;18;188;1;1
"TQRMNORRVHKOKMCDEGOIH00619547";1;1;2019;4;18;224;2;1
"TQRMNORRWHJMKOCDEGOIH00625070";1;1;2019;4;18;205;2;1
"TQRMNORRWHKMKNCDEGOIH00619525";1;1;2019;4;18;201;1;1
"TQRMNORRWHKOKMCDEGOIH00619548";1;1;2019;4;18;224;2;2
"TQRMNORRXHKMKNCDEGOIH00619491";1;1;2019;4;18;201;1;1
"TQRMNORRXHKMLMCDEGOIH00619528";1;1;2019;4;18;189;1;1
"TQRMNORRYHKMKNCDEGOIH00619475";1;1;2019;4;18;201;1;1
"TQRMNORRYHMMKUCDEGOIH00643191";1;1;2019;4;18;183;1;1
"TQRMNORSPHKMLMCDEGOIH00619529";2;1;2019;4;18;189;1;1
"TQRMNORSPHMMKUCDEGOIH00643151";1;1;2019;4;18;183;1;1
"TQRMNORSQHMMKUCDEGOIH00643120";1;1;2019;4;18;183;1;1
"TQRMNORSRHKOKPCDEGOIH00625036";1;1;2019;4;18;211;2;2
"TQRMNORSRHMMKUCDEGOIH00643215";1;1;2019;4;18;183;2;1
"TQRMNORSSHKOKPCDEGOIH00619560";1;1;2019;4;18;211;2;1
"TQRMNORSSHLMLPCDEGOIH00648865";1;1;2019;4;18;175;2;1
"TQRMNORSUHKMLMCDEGOIH00619479";1;1;2019;4;18;189;1;1
"TQRMNORSUHKOKPCDEGOIH00619543";1;1;2019;4;18;211;2;1
"TQRMNORSVHKOKPCDEGOIH00619497";1;1;2019;4;18;211;1;1
"TQRMNORSVHKOKRCDEGOIH00619537";1;1;2019;4;18;212;2;1
"TQRMNORSWHKOKRCDEGOIH00619538";1;1;2019;4;18;212;1;1
"TQRMNORSXHMMKUCDEGOIH00643152";1;1;2019;4;18;183;2;1
"TQRMNORSYHKOKRCDEGOIH00619464";1;1;2019;4;18;212;2;2
"TQRMNORTPHKOKRCDEGOIH00619483";1;1;2019;4;18;212;1;1
"TQRMNORTTHMMKRCDEGOIH00643062";1;1;2019;4;18;241;1;1
"TQRMNORTUHMMLMCDEGOIH00643068";1;1;2019;4;18;206;2;1
"TQRMNORTVHMMLMCDEGOIH00643156";1;1;2019;4;18;206;2;1
"TQRMNORTVHMOKOCDEGOIH00643199";1;1;2019;4;18;192;2;1
"TQRMNORTWHMMLMCDEGOIH00643078";1;1;2019;4;18;206;2;1
"TQRMNORTWHMOKOCDEGOIH00643061";1;1;2019;4;18;192;2;1
"TQRMNORTXHKLLQCDEGOIH00619549";2;1;2019;4;18;196;1;1
"TQRMNORTXHLMLPCDEGOIH00648902";1;1;2019;4;18;175;2;1
"TQRMNORTXHMMLMCDEGOIH00643069";1;1;2019;4;18;206;1;1
"TQRMNORTXHMOKOCDEGOIH00643128";1;1;2019;4;18;192;2;1
"TQRMNORTYHKLLQCDEGOIH00619488";1;1;2019;4;18;196;2;1
"TQRMNORTYHMMLMCDEGOIH00643157";1;1;2019;4;18;206;1;1
"TQRMNORTYHMOKOCDEGOIH00643091";1;1;2019;4;18;192;2;1
"TQRMNORUPHKLLQCDEGOIH00619512";1;1;2019;4;18;196;2;1
"TQRMNORUPHMOKOCDEGOIH00643092";1;1;2019;4;18;192;1;1
"TQRMNORURHLMLPCDEGOIH00648866";1;1;2019;4;18;175;2;1
"TQRMNORURHMMLLCDEGOIH00643171";1;1;2019;4;18;208;1;1
"TQRMNORUSHLMLPCDEGOIH00648867";1;1;2019;4;18;175;2;1
"TQRMNORUTHLMLPCDEGOIH00648903";1;1;2019;4;18;175;2;1
"TQRMNORUUHKOKUCDEGOIH00619468";1;1;2019;4;18;169;2;2
"TQRMNORUUHLOLOCDEGOIH00648845";1;1;2019;4;18;306;2;2
"TQRMNORUVHKOKUCDEGOIH00619456";1;1;2019;4;18;169;2;2
"TQRMNORUVHLOLOCDEGOIH00648912";1;1;2019;4;18;306;2;1
"TQRMNORUWHKOKUCDEGOIH00619505";1;1;2019;4;18;169;2;2
"TQRMNORUWHLOLOCDEGOIH00648811";1;1;2019;4;18;306;1;1
"TQRMNORUXHJKLLCDEGOIH00625021";1;1;2019;4;18;316;1;1
"TQRMNORUXHKOKUCDEGOIH00619556";1;1;2019;4;18;169;2;2
"TQRMNORUXHLOLOCDEGOIH00648812";1;1;2019;4;18;306;2;1
"TQRMNORUYHKOKUCDEGOIH00619506";1;1;2019;4;18;169;2;2
"TQRMNORUYHLOLOCDEGOIH00648800";1;1;2019;4;18;306;2;2
"TQRMNORVSHJOLPCDEGOIH00625031";1;1;2019;4;18;216;2;2
"TQRMNORVTHJOLPCDEGOIH00625038";1;1;2019;4;18;216;1;1
"TQRMNORVUHJOLPCDEGOIH00625008";1;1;2019;4;18;216;2;2
"TQRMNORVVHJMKOCDEGOIH00625058";1;1;2019;4;18;205;1;1
"TQRMNORVVHJOLPCDEGOIH00624994";1;1;2019;4;18;216;2;2
"TQRMNORVWHJOLPCDEGOIH00625049";1;1;2019;4;18;216;2;2
"TQRMNORVYHJOLQCDEGOIH00625047";1;1;2019;4;18;200;1;1
"TQRMNORWPHJOLQCDEGOIH00624984";1;1;2019;4;18;200;2;1
"TQRMNORWQHMMLOCDEGOIH00643080";1;1;2019;4;18;184;2;1
"TQRMNORWRHKLKTCDEGOIH00619554";1;1;2019;4;18;244;1;1
"TQRMNORWRHMMLOCDEGOIH00643178";1;1;2019;4;18;184;1;1
"TQRMNORWSHMMLOCDEGOIH00643162";1;1;2019;4;18;184;1;1
"TQRMNORWTHKLKTCDEGOIH00625061";1;1;2019;4;18;244;1;1
"TQRMNORWTHMMLOCDEGOIH00643134";1;1;2019;4;18;184;2;1
"TQRMNORWUHMMLOCDEGOIH00643089";1;1;2019;4;18;184;2;1
"TQRMNORWVHJOKMCDEGOIH00625000";1;1;2019;4;18;110;1;1
"TQRMNORWVHLOKPCDEGOIH00648836";1;1;2019;4;18;227;2;1
"TQRMNORWWHJOKMCDEGOIH00625003";1;1;2019;4;18;110;2;1
"TQRMNORWWHJOLQCDEGOIH00624959";1;1;2019;4;18;200;1;1
"TQRMNORWWHLOKPCDEGOIH00648844";1;1;2019;4;18;227;2;2
"TQRMNORWXHJOLQCDEGOIH00624998";1;1;2019;4;18;200;1;1
"TQRMNORWYHJOKMCDEGOIH00624992";1;1;2019;4;18;110;2;1
"TQRMNORXPHJOKMCDEGOIH00625057";1;1;2019;4;18;110;1;1
"TQRMNORXPHKOKNCDEGOIH00643169";1;1;2019;4;18;69;2;1
"TQRMNORXQHJLKUCDEGOIH00625059";1;1;2019;4;18;262;1;1
"TQRMNORXQHKOKNCDEGOIH00643084";1;1;2019;4;18;69;2;2
"TQRMNORXQHKOKNCDEGOIH00643084";2;1;2019;4;18;69;2;2
"TQRMNORXQHKOKNCDEGOIH00643084";3;1;2019;4;18;69;2;1
