"CODUSU","NRO_HOGAR","REALIZADA","ANO4","TRIMESTRE","AGLOMERADO","POND_TIC","IH_II_01","IH_II_02"
"TQRMNOTWWHKMLLCDEHIBB00492225",1,1,2016,4,22,95,1,1
"TQRMNOTXPHKMLLCDEHIBB00492230",1,1,2016,4,22,95,1,1
"TQRMNOUWPHKOKSCDEHIBB00492333",1,1,2016,4,22,118,1,2
"TQRMNOUWQHKOKSCDEHIBB00492306",1,1,2016,4,22,118,1,2
"TQRMNOUWRHKOKSCDEHIBB00502492",1,1,2016,4,22,118,2,2
"TQRMNOUWSHKOKSCDEHIBB00492292",1,1,2016,4,22,118,1,2
"TQRMNOUWTHKOKSCDEHIBB00492334",1,1,2016,4,22,118,2,2
"TQSMNORQTHLOLQCDEHIBB00502445",2,1,2016,4,22,115,2,2
"TQSMNOSQTHLOKTCDEHIBB00502537",1,1,2016,4,22,132,2,2
"TQSMNOSQUHLOKTCDEHIBB00502540",1,1,2016,4,22,132,1,2
"TQTMNOPRPHMMKSCDEHIBB00492407",2,1,2016,4,22,87,2,2
"TQRMNOPPRHKOLTCDEHJGH00492518",1,1,2016,4,23,242,2,2
"TQRMNOPPSHKOLTCDEHJGH00492581",1,1,2016,4,23,242,1,1
"TQRMNOPPSHMMKMCDEHJGH00492725",1,1,2016,4,23,106,1,1
"TQRMNOPPTHKOLTCDEHJGH00492519",1,1,2016,4,23,242,1,1
"TQRMNOPPUHKOLTCDEHJGH00492520",1,1,2016,4,23,242,2,2
"TQRMNOPPUHMMKMCDEHJGH00492737",1,1,2016,4,23,106,1,1
"TQRMNOPPVHMMLPCDEHJGH00492752",1,1,2016,4,23,260,2,2
"TQRMNOPPWHMMLPCDEHJGH00492719",1,1,2016,4,23,260,1,1
"TQRMNOPPXHMMLPCDEHJGH00492672",1,1,2016,4,23,260,2,2
"TQRMNOPPYHMMLPCDEHJGH00492767",1,1,2016,4,23,260,2,2
"TQRMNOPQPHMMLPCDEHJGH00492761",1,1,2016,4,23,260,1,1
"TQRMNOPQQHLMLUCDEHJGH00502659",1,1,2016,4,23,259,1,1
"TQRMNOPQRHLMLUCDEHJGH00502668",1,1,2016,4,23,259,1,1
"TQRMNOPQSHLMLUCDEHJGH00502672",1,1,2016,4,23,259,2,2
"TQRMNOPQTHLMLUCDEHJGH00502673",1,1,2016,4,23,259,2,1
"TQRMNOPQUHLMLUCDEHJGH00502727",3,1,2016,4,23,259,1,2
"TQRMNOPQVHMMLUCDEHJGH00492524",1,1,2016,4,23,256,1,1
"TQRMNOPQWHMMLUCDEHJGH00492525",1,1,2016,4,23,256,1,2
"TQRMNOPQXHMMKSCDEHJGH00492706",1,1,2016,4,23,234,2,2
"TQRMNOPRPHMMKSCDEHJGH00492709",1,1,2016,4,23,234,2,2
"TQRMNOPRPHMMLUCDEHJGH00492476",1,1,2016,4,23,256,1,1
"TQRMNOPRQHJLKNCDEHJGH00502979",1,1,2016,4,23,226,1,1
"TQRMNOPRQHJNLPCDEHJGH00502984",1,1,2016,4,23,222,2,2
"TQRMNOPRQHJOMMCDEHJGH00502853",1,1,2016,4,23,206,1,1
"TQRMNOPRQHKLKQCDEHJGH00502832",1,1,2016,4,23,235,2,2
"TQRMNOPRQHMNLSCDEHJGH00492682",1,1,2016,4,23,218,2,2
"TQRMNOPRRHJNLPCDEHJGH00502922",1,1,2016,4,23,222,2,2
"TQRMNOPRRHJOMMCDEHJGH00502844",1,1,2016,4,23,206,2,1
"TQRMNOPRRHKLKQCDEHJGH00502828",1,1,2016,4,23,235,1,1
"TQRMNOPRRHMNLSCDEHJGH00492671",1,1,2016,4,23,218,2,2
"TQRMNOPRSHJLKNCDEHJGH00502906",1,1,2016,4,23,226,1,1
"TQRMNOPRSHJNLPCDEHJGH00502983",1,1,2016,4,23,222,1,2
"TQRMNOPRSHJOMMCDEHJGH00502812",1,1,2016,4,23,206,2,2
"TQRMNOPRSHKLKQCDEHJGH00492549",1,1,2016,4,23,235,2,1
"TQRMNOPRSHMNLSCDEHJGH00492712",1,1,2016,4,23,218,1,1
"TQRMNOPRTHJLKNCDEHJGH00502986",1,1,2016,4,23,226,1,1
"TQRMNOPRTHJNLPCDEHJGH00502945",1,1,2016,4,23,222,2,2
"TQRMNOPRTHJOMMCDEHJGH00502821",1,1,2016,4,23,206,2,2
"TQRMNOPRTHMNLSCDEHJGH00492768",1,1,2016,4,23,218,1,1
"TQRMNOPRUHJLKNCDEHJGH00502960",1,1,2016,4,23,226,1,2
"TQRMNOPRUHJNLPCDEHJGH00502997",1,1,2016,4,23,222,2,2
"TQRMNOPRUHJOMMCDEHJGH00502896",1,1,2016,4,23,206,1,1
"TQRMNOPRUHKLKQCDEHJGH00492605",1,1,2016,4,23,235,1,1
"TQRMNOPRUHMNLSCDEHJGH00492667",1,1,2016,4,23,218,1,2
"TQRMNOPRVHLOKOCDEHJGH00502975",1,1,2016,4,23,254,2,1
"TQRMNOPRVHMOKOCDEHJGH00492556",2,1,2016,4,23,261,1,1
"TQRMNOPRWHLOKOCDEHJGH00502932",1,1,2016,4,23,254,1,1
"TQRMNOPRWHMOKOCDEHJGH00492485",1,1,2016,4,23,261,2,2
"TQRMNOPRXHKMLLCDEHJGH00492465",1,1,2016,4,23,263,1,1
"TQRMNOPRYHLOKOCDEHJGH00502981",1,1,2016,4,23,254,2,2
"TQRMNOPRYHMOKOCDEHJGH00492557",1,1,2016,4,23,261,1,1
"TQRMNOPSPHKMLLCDEHJGH00492466",1,1,2016,4,23,263,2,2
"TQRMNOPSPHLOKOCDEHJGH00502972",1,1,2016,4,23,254,2,1
"TQRMNOPSPHMOKOCDEHJGH00492486",1,1,2016,4,23,261,2,2
"TQRMNOPSRHKLKSCDEHJGH00492779",1,1,2016,4,23,227,1,1
"TQRMNOPSRHMKLMCDEHJGH00492643",1,1,2016,4,23,260,1,1
"TQRMNOPSSHKLKSCDEHJGH00492753",1,1,2016,4,23,227,2,2
"TQRMNOPSSHMKLMCDEHJGH00502884",1,1,2016,4,23,260,1,1
"TQRMNOPSTHKLKSCDEHJGH00492801",1,1,2016,4,23,227,2,1
"TQRMNOPSTHMKLMCDEHJGH00492609",2,1,2016,4,23,260,1,1
"TQRMNOPSUHKLKSCDEHJGH00492778",1,1,2016,4,23,227,1,1
"TQRMNOPSVHLMLSCDEHJGH00502742",1,1,2016,4,23,252,1,1
"TQRMNOPSVHMMLRCDEHJGH00492530",1,1,2016,4,23,257,1,1
"TQRMNOPSWHLMLSCDEHJGH00502688",1,1,2016,4,23,252,2,2
"TQRMNOPSWHLMLSCDEHJGH00502688",2,1,2016,4,23,252,1,1
"TQRMNOPSXHMMLRCDEHJGH00492561",1,1,2016,4,23,257,2,1
"TQRMNOPSYHLMLSCDEHJGH00502692",1,1,2016,4,23,252,1,1
"TQRMNOPSYHMMLRCDEHJGH00492531",1,1,2016,4,23,257,1,1
"TQRMNOPTPHLMLSCDEHJGH00502797",1,1,2016,4,23,252,2,1
"TQRMNOPTQHKMKOCDEHJGH00492604",1,1,2016,4,23,264,2,2
"TQRMNOPTRHKMKOCDEHJGH00492694",1,1,2016,4,23,264,1,2
"TQRMNOPTRHMLKNCDEHJGH00492477",1,1,2016,4,23,226,1,1
"TQRMNOPTSHJMKUCDEHJGH00502807",1,1,2016,4,23,265,1,2
"TQRMNOPTSHKMKOCDEHJGH00492657",1,1,2016,4,23,264,2,2
"TQRMNOPTSHMLKNCDEHJGH00492478",1,1,2016,4,23,226,1,1
"TQRMNOPTTHJMKUCDEHJGH00502779",1,1,2016,4,23,265,1,1
"TQRMNOPTTHKMKOCDEHJGH00492602",1,1,2016,4,23,264,1,1
"TQRMNOPTTHMLKNCDEHJGH00492479",1,1,2016,4,23,226,1,1
"TQRMNOPTUHJMKUCDEHJGH00502876",1,1,2016,4,23,265,1,1
"TQRMNOPTUHKMKOCDEHJGH00492547",1,1,2016,4,23,264,1,1
"TQRMNOPTUHMLKNCDEHJGH00492480",1,1,2016,4,23,226,1,1
"TQRMNOPTVHLMLMCDEHJGH00502760",1,1,2016,4,23,221,1,2
"TQRMNOPTVHLMLMCDEHJGH00502760",2,1,2016,4,23,221,2,2
"TQRMNOPTWHLMLMCDEHJGH00502768",1,1,2016,4,23,221,1,1
"TQRMNOPTWHLMMMCDEHJGH00502926",1,1,2016,4,23,209,1,1
"TQRMNOPTWHMMLOCDEHJGH00492795",1,1,2016,4,23,248,1,1
"TQRMNOPTXHLMLMCDEHJGH00502755",1,1,2016,4,23,221,1,1
"TQRMNOPTXHLMMMCDEHJGH00502920",1,1,2016,4,23,209,2,2
"TQRMNOPTYHLMLMCDEHJGH00502759",1,1,2016,4,23,221,2,2
"TQRMNOPUQHKMKRCDEHJGH00492695",1,1,2016,4,23,270,1,1
"TQRMNOPUQHMMKMCDEHJGH00492749",1,1,2016,4,23,106,1,1
"TQRMNOPURHKMKRCDEHJGH00492636",1,1,2016,4,23,270,2,2
"TQRMNOPURHMMKMCDEHJGH00492769",1,1,2016,4,23,106,1,1
"TQRMNOPUSHKMKRCDEHJGH00492596",1,1,2016,4,23,270,1,1
"TQRMNOPUTHJMLNCDEHJGH00502902",1,1,2016,4,23,190,1,1
"TQRMNOPUTHKMKRCDEHJGH00492653",1,1,2016,4,23,270,2,2
"TQRMNOPUUHJMLNCDEHJGH00502780",1,1,2016,4,23,190,1,1
"TQRMNOPUVHJMLNCDEHJGH00502788",1,1,2016,4,23,190,1,1
"TQRMNOPUWHJMLNCDEHJGH00502794",1,1,2016,4,23,190,1,1
"TQRMNOPUXHJMLNCDEHJGH00502830",1,1,2016,4,23,190,2,1
"TQRMNOPVQHJMLQCDEHJGH00503001",1,1,2016,4,23,250,1,1
"TQRMNOPVRHJMLQCDEHJGH00502924",1,1,2016,4,23,250,2,2
"TQRMNOPVRHJMLQCDEHJGH00502924",2,1,2016,4,23,250,2,2
"TQRMNOPVRHJMLQCDEHJGH00502924",3,1,2016,4,23,250,2,2
"TQRMNOPVRHJMLQCDEHJGH00502924",4,1,2016,4,23,250,2,2
"TQRMNOPVSHJMLQCDEHJGH00502961",1,1,2016,4,23,250,2,1
"TQRMNOPVSHKKKPCDEHJGH00492569",1,1,2016,4,23,291,1,1
"TQRMNOPVTHKKKPCDEHJGH00492501",1,1,2016,4,23,291,1,1
"TQRMNOPVUHJMLQCDEHJGH00502968",1,1,2016,4,23,250,2,2
"TQRMNOPVUHKKKPCDEHJGH00492502",1,1,2016,4,23,291,1,1
"TQRMNOPVVHJMMLCDEHJGH00502721",1,1,2016,4,23,244,1,1
"TQRMNOPVVHKNLNCDEHJGH00492738",1,1,2016,4,23,218,2,1
"TQRMNOPVWHJMMLCDEHJGH00502730",1,1,2016,4,23,244,1,1
"TQRMNOPVWHKNLNCDEHJGH00492793",1,1,2016,4,23,218,1,2
"TQRMNOPVXHJMMLCDEHJGH00502747",1,1,2016,4,23,244,2,2
"TQRMNOPVXHKNLNCDEHJGH00492678",1,1,2016,4,23,218,1,1
"TQRMNOPVYHJMMLCDEHJGH00502734",1,1,2016,4,23,244,1,2
"TQRMNOPVYHKNLNCDEHJGH00492739",1,1,2016,4,23,218,1,1
"TQRMNOPWPHKNLNCDEHJGH00492714",1,1,2016,4,23,218,1,1
"TQRMNOPWQHJOLSCDEHJGH00503006",1,1,2016,4,23,235,2,2
"TQRMNOPWQHKMKMCDEHJGH00492762",1,1,2016,4,23,250,1,1
"TQRMNOPWRHJOLSCDEHJGH00502943",1,1,2016,4,23,235,1,2
"TQRMNOPWRHLMMLCDEHJGH00502849",1,1,2016,4,23,270,1,1
"TQRMNOPWSHJOLSCDEHJGH00502988",1,1,2016,4,23,235,2,2
"TQRMNOPWSHLMMLCDEHJGH00502869",1,1,2016,4,23,270,1,1
"TQRMNOPWTHJOLSCDEHJGH00502998",1,1,2016,4,23,235,1,1
"TQRMNOPWTHKMKMCDEHJGH00492748",1,1,2016,4,23,250,1,2
"TQRMNOPWTHLMMLCDEHJGH00502888",1,1,2016,4,23,270,1,1
"TQRMNOPWUHJOLSCDEHJGH00502990",1,1,2016,4,23,235,2,2
"TQRMNOPWUHLMMLCDEHJGH00502870",1,1,2016,4,23,270,1,2
"TQRMNOPWVHLMKSCDEHJGH00502850",2,1,2016,4,23,252,1,1
"TQRMNOPWVHLNKUCDEHJGH00502741",1,1,2016,4,23,203,1,2
"TQRMNOPWVHLNLLCDEHJGH00502761",1,1,2016,4,23,202,1,1
"TQRMNOPWVHMMKRCDEHJGH00492692",1,1,2016,4,23,275,1,1
"TQRMNOPWWHLMKSCDEHJGH00502833",2,1,2016,4,23,252,1,1
"TQRMNOPWWHLNKUCDEHJGH00502748",1,1,2016,4,23,203,1,1
"TQRMNOPWWHLNLLCDEHJGH00502694",1,1,2016,4,23,202,1,1
"TQRMNOPWWHMMKRCDEHJGH00492546",1,1,2016,4,23,275,2,2
"TQRMNOPWXHLMKSCDEHJGH00502848",1,1,2016,4,23,252,1,1
"TQRMNOPWXHLNKUCDEHJGH00502737",1,1,2016,4,23,203,1,1
"TQRMNOPWXHMMKRCDEHJGH00492545",1,1,2016,4,23,275,2,2
"TQRMNOPWYHLNKUCDEHJGH00502714",1,1,2016,4,23,203,1,1
"TQRMNOPWYHLNLLCDEHJGH00502700",1,1,2016,4,23,202,1,1
"TQRMNOPXPHLMKSCDEHJGH00502784",1,1,2016,4,23,252,1,1
"TQRMNOPXPHLNKUCDEHJGH00502683",1,1,2016,4,23,203,2,1
"TQRMNOPXQHJMKRCDEHJGH00502682",1,1,2016,4,23,252,2,1
"TQRMNOPXQHLMKPCDEHJGH00502798",1,1,2016,4,23,283,1,1
"TQRMNOPXRHJMKRCDEHJGH00502764",1,1,2016,4,23,252,1,1
"TQRMNOPXRHLMKPCDEHJGH00502836",1,1,2016,4,23,283,2,2
"TQRMNOPXSHLMKPCDEHJGH00502858",1,1,2016,4,23,283,1,1
"TQRMNOPXTHJMKRCDEHJGH00502717",1,1,2016,4,23,252,1,1
"TQRMNOPXTHLMKPCDEHJGH00502813",1,1,2016,4,23,283,1,1
"TQRMNOPXUHJMKRCDEHJGH00502766",1,1,2016,4,23,252,1,1
"TQRMNOPXVHJKKMCDEHJGH00502859",1,1,2016,4,23,308,2,1
"TQRMNOPXVHMMLNCDEHJGH00492802",1,1,2016,4,23,251,1,1
"TQRMNOPXWHJKKMCDEHJGH00502772",1,1,2016,4,23,308,1,1
"TQRMNOPXXHJKKMCDEHJGH00502882",1,1,2016,4,23,308,1,1
"TQRMNOPXXHMMLNCDEHJGH00502908",1,1,2016,4,23,251,1,1
"TQRMNOPXYHJKKMCDEHJGH00502866",1,1,2016,4,23,308,1,1
"TQRMNOPXYHMMLNCDEHJGH00492765",2,1,2016,4,23,251,1,1
"TQRMNOPXYHMMLNCDEHJGH00492765",3,1,2016,4,23,251,1,2
"TQRMNOPYPHJKKMCDEHJGH00502867",1,1,2016,4,23,308,1,1
"TQRMNOPYPHMMLNCDEHJGH00492670",1,1,2016,4,23,251,2,2
"TQRMNOPYQHJKKSCDEHJGH00502996",1,1,2016,4,23,256,2,2
"TQRMNOPYQHLNLTCDEHJGH00502872",1,1,2016,4,23,234,1,1
"TQRMNOPYRHLNLTCDEHJGH00502887",1,1,2016,4,23,234,1,1
"TQRMNOPYRHMNMLCDEHJGH00492751",1,1,2016,4,23,232,2,2
"TQRMNOPYSHJKKSCDEHJGH00502912",1,1,2016,4,23,256,1,1
"TQRMNOPYSHLNLTCDEHJGH00502825",1,1,2016,4,23,234,2,1
"TQRMNOPYSHMNMLCDEHJGH00492704",1,1,2016,4,23,232,2,2
"TQRMNOPYTHJKKSCDEHJGH00502918",1,1,2016,4,23,256,1,1
"TQRMNOPYTHLNLTCDEHJGH00502893",1,1,2016,4,23,234,1,1
"TQRMNOPYTHMNMLCDEHJGH00492784",1,1,2016,4,23,232,2,2
"TQRMNOPYUHLNLTCDEHJGH00502792",1,1,2016,4,23,234,2,2
"TQRMNOPYUHMNMLCDEHJGH00492703",2,1,2016,4,23,232,2,2
"TQRMNOPYVHMOMMCDEHJGH00492630",1,1,2016,4,23,239,1,2
"TQRMNOQPPHMOMMCDEHJGH00492687",1,1,2016,4,23,239,2,2
"TQRMNOQPQHKNLMCDEHJGH00492619",1,1,2016,4,23,217,1,1
"TQRMNOQPQHMLKPCDEHJGH00492505",1,1,2016,4,23,227,1,1
"TQRMNOQPRHKNLMCDEHJGH00492658",1,1,2016,4,23,217,1,1
"TQRMNOQPSHMLKPCDEHJGH00492506",1,1,2016,4,23,227,1,1
"TQRMNOQPTHKNLMCDEHJGH00492633",1,1,2016,4,23,217,1,1
"TQRMNOQPTHMLKPCDEHJGH00492507",2,1,2016,4,23,227,1,1
"TQRMNOQPUHKNLMCDEHJGH00492589",1,1,2016,4,23,217,1,2
"TQRMNOQPVHJLLUCDEHJGH00502808",1,1,2016,4,23,233,1,1
"TQRMNOQPVHKNLSCDEHJGH00492536",1,1,2016,4,23,230,2,1
"TQRMNOQPWHJKLMCDEHJGH00502703",1,1,2016,4,23,304,1,1
"TQRMNOQPWHKNLSCDEHJGH00492537",1,1,2016,4,23,230,2,2
"TQRMNOQPXHJKLMCDEHJGH00502704",1,1,2016,4,23,304,1,1
"TQRMNOQPXHJLLUCDEHJGH00502801",1,1,2016,4,23,233,1,1
"TQRMNOQPXHKNLSCDEHJGH00492564",1,1,2016,4,23,230,2,1
"TQRMNOQPYHJKLMCDEHJGH00502705",1,1,2016,4,23,304,1,1
"TQRMNOQPYHJLLUCDEHJGH00502899",1,1,2016,4,23,233,1,1
"TQRMNOQPYHKNLSCDEHJGH00492538",1,1,2016,4,23,230,2,2
"TQRMNOQQPHJLLUCDEHJGH00502864",1,1,2016,4,23,233,1,1
"TQRMNOQQQHJNLTCDEHJGH00502861",1,1,2016,4,23,221,1,1
"TQRMNOQQQHJNLTCDEHJGH00502861",2,1,2016,4,23,221,2,1
"TQRMNOQQQHLNKQCDEHJGH00502939",1,1,2016,4,23,172,1,2
"TQRMNOQQQHLOLRCDEHJGH00503004",1,1,2016,4,23,251,1,1
"TQRMNOQQQHMNLQCDEHJGH00492595",1,1,2016,4,23,231,2,2
"TQRMNOQQRHMMKQCDEHJGH00492723",1,1,2016,4,23,253,2,2
"TQRMNOQQRHMNLQCDEHJGH00492656",1,1,2016,4,23,231,2,2
"TQRMNOQQSHJNLTCDEHJGH00502838",1,1,2016,4,23,221,2,2
"TQRMNOQQSHLNKQCDEHJGH00502934",1,1,2016,4,23,172,2,2
"TQRMNOQQSHLOLRCDEHJGH00502942",1,1,2016,4,23,251,2,2
"TQRMNOQQSHMMKQCDEHJGH00492766",1,1,2016,4,23,253,1,1
"TQRMNOQQTHJNLTCDEHJGH00502795",1,1,2016,4,23,221,2,2
"TQRMNOQQTHLNKQCDEHJGH00503002",1,1,2016,4,23,172,2,2
"TQRMNOQQTHLOLRCDEHJGH00502940",1,1,2016,4,23,251,1,1
"TQRMNOQQTHMNLQCDEHJGH00492622",1,1,2016,4,23,231,2,2
"TQRMNOQQUHJNLTCDEHJGH00502851",1,1,2016,4,23,221,1,1
"TQRMNOQQUHLNKQCDEHJGH00502977",1,1,2016,4,23,172,1,2
"TQRMNOQQUHLOLRCDEHJGH00502941",1,1,2016,4,23,251,2,2
"TQRMNOQQUHMMKQCDEHJGH00492780",1,1,2016,4,23,253,1,1
"TQRMNOQQUHMNLQCDEHJGH00492637",1,1,2016,4,23,231,1,1
"TQRMNOQQVHLMLNCDEHJGH00502776",1,1,2016,4,23,243,2,2
"TQRMNOQQWHLMLNCDEHJGH00502773",1,1,2016,4,23,243,2,2
"TQRMNOQQXHLMLNCDEHJGH00502793",1,1,2016,4,23,243,1,1
"TQRMNOQQYHLMLNCDEHJGH00502777",1,1,2016,4,23,243,1,1
"TQRMNOQRPHLMLNCDEHJGH00502814",1,1,2016,4,23,243,2,2
"TQRMNOQRRHJMKTCDEHJGH00502691",1,1,2016,4,23,282,2,1
"TQRMNOQRRHKLLOCDEHJGH00492760",1,1,2016,4,23,199,2,2
"TQRMNOQRSHKLLOCDEHJGH00492772",1,1,2016,4,23,199,1,1
"TQRMNOQRTHJMKTCDEHJGH00502744",1,1,2016,4,23,282,2,2
"TQRMNOQRTHLKKMCDEHJGH00502863",1,1,2016,4,23,279,1,1
"TQRMNOQRUHKLLOCDEHJGH00492770",1,1,2016,4,23,199,1,1
"TQRMNOQRVHJMLLCDEHJGH00502699",1,1,2016,4,23,263,2,1
"TQRMNOQRVHKMKTCDEHJGH00492642",1,1,2016,4,23,204,1,1
"TQRMNOQRWHJMLLCDEHJGH00502709",1,1,2016,4,23,263,2,1
"TQRMNOQRWHKLLOCDEHJGH00492813",1,1,2016,4,23,199,2,2
"TQRMNOQRWHKMKTCDEHJGH00492700",1,1,2016,4,23,204,2,2
"TQRMNOQRXHJMLLCDEHJGH00502710",1,1,2016,4,23,263,2,2
"TQRMNOQSPHJMLLCDEHJGH00502711",1,1,2016,4,23,263,2,2
"TQRMNOQSSHJNKOCDEHJGH00502837",1,1,2016,4,23,235,1,1
"TQRMNOQSTHJNKOCDEHJGH00502857",1,1,2016,4,23,235,1,1
"TQRMNOQSUHJNKOCDEHJGH00502791",1,1,2016,4,23,235,2,1
"TQRMNOQSVHJMLOCDEHJGH00502980",1,1,2016,4,23,258,1,1
"TQRMNOQSVHKMLRCDEHJGH00492796",1,1,2016,4,23,259,1,1
"TQRMNOQSVHLMMMCDEHJGH00502993",1,1,2016,4,23,209,1,2
"TQRMNOQSVHMMLPCDEHJGH00492666",1,1,2016,4,23,260,2,2
"TQRMNOQSWHKMLRCDEHJGH00492764",1,1,2016,4,23,259,1,1
"TQRMNOQSWHLMMMCDEHJGH00502989",1,1,2016,4,23,209,1,1
"TQRMNOQSWHMMLPCDEHJGH00492675",1,1,2016,4,23,260,2,1
"TQRMNOQSXHJMLOCDEHJGH00502946",1,1,2016,4,23,258,1,1
"TQRMNOQSXHKMLRCDEHJGH00492727",1,1,2016,4,23,259,1,1
"TQRMNOQSXHLKKNCDEHJGH00502955",1,1,2016,4,23,307,1,1
"TQRMNOQSXHMMLPCDEHJGH00492721",1,1,2016,4,23,260,2,2
"TQRMNOQSYHJMLOCDEHJGH00502931",1,1,2016,4,23,258,1,1
"TQRMNOQSYHLKKNCDEHJGH00502921",1,1,2016,4,23,307,1,1
"TQRMNOQSYHLMMMCDEHJGH00502985",1,1,2016,4,23,209,1,1
"TQRMNOQSYHMKLMCDEHJGH00502890",1,1,2016,4,23,260,1,2
"TQRMNOQSYHMMLPCDEHJGH00492800",1,1,2016,4,23,260,1,1
"TQRMNOQTPHJMLOCDEHJGH00502991",1,1,2016,4,23,258,2,2
"TQRMNOQTPHKMLRCDEHJGH00492673",1,1,2016,4,23,259,2,1
"TQRMNOQTPHLKKNCDEHJGH00502957",1,1,2016,4,23,307,1,1
"TQRMNOQTPHLMMMCDEHJGH00502949",1,1,2016,4,23,209,2,1
"TQRMNOQTPHMKLMCDEHJGH00492660",1,1,2016,4,23,260,1,1
"TQRMNOQTPHMMLPCDEHJGH00492708",1,1,2016,4,23,260,1,1
"TQRMNOQTQHJLKQCDEHJGH00502663",1,1,2016,4,23,227,1,1
"TQRMNOQTQHJNKOCDEHJGH00502790",1,1,2016,4,23,235,1,1
"TQRMNOQTQHMNLTCDEHJGH00492512",1,1,2016,4,23,230,1,2
"TQRMNOQTRHJLKQCDEHJGH00502661",1,1,2016,4,23,227,1,1
"TQRMNOQTRHMNLTCDEHJGH00492513",1,1,2016,4,23,230,1,1
"TQRMNOQTSHMNLTCDEHJGH00492578",1,1,2016,4,23,230,2,1
"TQRMNOQTTHJLKQCDEHJGH00502689",1,1,2016,4,23,227,1,1
"TQRMNOQTTHMNLTCDEHJGH00492514",3,1,2016,4,23,230,2,1
"TQRMNOQTUHJLKQCDEHJGH00502690",1,1,2016,4,23,227,1,1
"TQRMNOQTUHMNLTCDEHJGH00492515",1,1,2016,4,23,230,1,1
"TQRMNOQTVHKMKNCDEHJGH00492560",2,1,2016,4,23,194,1,1
"TQRMNOQTVHKMLLCDEHJGH00492554",1,1,2016,4,23,263,1,1
"TQRMNOQTWHKMKNCDEHJGH00492490",1,1,2016,4,23,194,2,2
"TQRMNOQTWHKMLLCDEHJGH00492467",1,1,2016,4,23,263,2,1
"TQRMNOQTWHLMLPCDEHJGH00502774",1,1,2016,4,23,268,1,1
"TQRMNOQTXHKMKNCDEHJGH00492491",1,1,2016,4,23,194,1,1
"TQRMNOQTXHKMLLCDEHJGH00492468",1,1,2016,4,23,263,1,1
"TQRMNOQTXHLMLPCDEHJGH00502805",1,1,2016,4,23,268,1,1
"TQRMNOQTYHKMKNCDEHJGH00492492",1,1,2016,4,23,194,1,1
"TQRMNOQTYHKMLLCDEHJGH00492555",1,1,2016,4,23,263,1,1
"TQRMNOQTYHLMLPCDEHJGH00502822",1,1,2016,4,23,268,2,2
"TQRMNOQUPHKMKNCDEHJGH00492567",1,1,2016,4,23,194,1,1
"TQRMNOQUPHKMLLCDEHJGH00492469",1,1,2016,4,23,263,2,2
"TQRMNOQUPHLMLPCDEHJGH00502843",1,1,2016,4,23,268,1,2
"TQRMNOQUQHJLKNCDEHJGH00502914",1,1,2016,4,23,226,1,1
"TQRMNOQUQHMMLRCDEHJGH00492533",1,1,2016,4,23,257,1,1
"TQRMNOQURHJLKNCDEHJGH00502953",1,1,2016,4,23,226,1,1
"TQRMNOQURHMMLRCDEHJGH00492562",1,1,2016,4,23,257,1,1
"TQRMNOQUSHJLKNCDEHJGH00502935",1,1,2016,4,23,226,1,1
"TQRMNOQUSHMMLRCDEHJGH00492534",1,1,2016,4,23,257,1,1
"TQRMNOQUTHJLKNCDEHJGH00502987",1,1,2016,4,23,226,1,1
"TQRMNOQUTHMMLRCDEHJGH00492535",1,1,2016,4,23,257,2,2
"TQRMNOQUTHMMLRCDEHJGH00492535",2,1,2016,4,23,257,1,1
"TQRMNOQUUHJLKNCDEHJGH00502950",1,1,2016,4,23,226,1,1
"TQRMNOQUUHMKLLCDEHJGH00502658",1,1,2016,4,23,259,1,1
"TQRMNOQUUHMMLRCDEHJGH00492563",1,1,2016,4,23,257,1,1
"TQRMNOQUVHLLLOCDEHJGH00502992",1,1,2016,4,23,232,1,2
"TQRMNOQUWHJMKUCDEHJGH00502898",1,1,2016,4,23,265,1,1
"TQRMNOQUWHLLLOCDEHJGH00502937",1,1,2016,4,23,232,1,2
"TQRMNOQUXHJMKUCDEHJGH00502903",1,1,2016,4,23,265,1,1
"TQRMNOQUYHJMKUCDEHJGH00502900",1,1,2016,4,23,265,2,2
"TQRMNOQUYHLLLOCDEHJGH00502958",1,1,2016,4,23,232,1,1
"TQRMNOQVPHJMKUCDEHJGH00502885",1,1,2016,4,23,265,1,1
"TQRMNOQVQHKKLUCDEHJGH00492681",1,1,2016,4,23,303,1,1
"TQRMNOQVQHKMMLCDEHJGH00492548",1,1,2016,4,23,277,1,1
"TQRMNOQVRHKKLUCDEHJGH00492782",1,1,2016,4,23,303,1,1
"TQRMNOQVRHKMMLCDEHJGH00492661",1,1,2016,4,23,277,1,1
"TQRMNOQVSHKKLUCDEHJGH00502963",1,1,2016,4,23,303,1,1
"TQRMNOQVSHMLKTCDEHJGH00492575",1,1,2016,4,23,219,1,1
"TQRMNOQVTHKKLUCDEHJGH00492758",1,1,2016,4,23,303,1,1
"TQRMNOQVTHMLKTCDEHJGH00492453",1,1,2016,4,23,219,2,1
"TQRMNOQVUHKKLUCDEHJGH00492680",1,1,2016,4,23,303,1,1
"TQRMNOQVUHKLKSCDEHJGH00502973",1,1,2016,4,23,227,1,1
"TQRMNOQVUHKMMLCDEHJGH00492699",1,1,2016,4,23,277,1,1
"TQRMNOQVUHMLKTCDEHJGH00492454",1,1,2016,4,23,219,1,1
