CODUSU;NRO_HOGAR;COMPONENTE;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;RESPONDENTE;IP_III_04;IP_III_05;IP_III_06
"TQRMNOQUWHLKMUCDEIIAD00650619";1;2;2019;4;32;1078;1;1;2;1
"TQRMNOQUWHLKMUCDEIIAD00650619";1;3;2019;4;32;1078;1;1;1;1
"TQRMNOQUXHJMLMCDEIIAD00626555";1;1;2019;4;32;1905;1;2;2;1
"TQRMNOQUXHJMLMCDEIIAD00626555";1;2;2019;4;32;1905;1;1;1;1
"TQRMNOQUXHLKMUCDEIIAD00650340";1;1;2019;4;32;1078;2;1;1;1
"TQRMNOQUXHLKMUCDEIIAD00650340";1;2;2019;4;32;1078;2;1;1;1
"TQRMNOQUXHLKMUCDEIIAD00650340";1;3;2019;4;32;1078;2;1;1;1
"TQRMNOQUYHLOMTCDEIIAD00650517";1;1;2019;4;32;797;1;1;2;1
"TQRMNOQUYHLOMTCDEIIAD00650517";1;2;2019;4;32;797;1;1;2;1
"TQRMNOQUYHLOMTCDEIIAD00650517";1;3;2019;4;32;797;1;1;2;2
"TQRMNOQUYHLOMTCDEIIAD00650517";1;4;2019;4;32;797;1;1;2;2
"TQRMNOQUYHLOMTCDEIIAD00650517";1;5;2019;4;32;797;1;1;2;2
"TQRMNOQVPHLOMTCDEIIAD00650435";1;1;2019;4;32;797;1;1;2;1
"TQRMNOQVPHLOMTCDEIIAD00650435";1;2;2019;4;32;797;1;1;2;1
"TQRMNOQVPHLOMTCDEIIAD00650435";2;1;2019;4;32;797;1;1;2;1
"TQRMNOQVPHLOMTCDEIIAD00650435";2;2;2019;4;32;797;1;1;2;1
"TQRMNOQVPHLOMTCDEIIAD00650435";2;3;2019;4;32;797;1;1;2;2
"TQRMNOQVRHJKMNCDEIIAD00626610";1;1;2019;4;32;885;1;2;2;2
"TQRMNOQVRHJKMNCDEIIAD00626610";1;2;2019;4;32;885;1;1;2;1
"TQRMNOQVRHJKMNCDEIIAD00626610";1;3;2019;4;32;885;1;1;2;1
"TQRMNOQVRHLOMTCDEIIAD00650361";1;1;2019;4;32;797;1;2;2;1
"TQRMNOQVRHLOMTCDEIIAD00650361";2;1;2019;4;32;797;1;1;2;1
"TQRMNOQVRHLOMTCDEIIAD00650361";2;2;2019;4;32;797;1;1;2;1
"TQRMNOQVSHLLMRCDEIIAD00650552";1;1;2019;4;32;1233;1;2;1;2
"TQRMNOQVSHLLMRCDEIIAD00650552";1;2;2019;4;32;1233;1;2;1;1
"TQRMNOQVSHLOMTCDEIIAD00650362";1;1;2019;4;32;797;1;1;2;1
"TQRMNOQVSHLOMTCDEIIAD00650362";1;2;2019;4;32;797;1;1;1;1
"TQRMNOQVSHLOMTCDEIIAD00650362";1;3;2019;4;32;797;1;1;2;1
"TQRMNOQVTHJKMNCDEIIAD00626510";1;1;2019;4;32;885;1;1;1;1
"TQRMNOQVTHJKMNCDEIIAD00626510";1;2;2019;4;32;885;1;1;1;1
"TQRMNOQVTHJKMNCDEIIAD00626510";1;3;2019;4;32;885;1;1;1;1
"TQRMNOQVTHJKMNCDEIIAD00626510";1;4;2019;4;32;885;1;1;1;1
"TQRMNOQVTHJKMNCDEIIAD00626510";1;5;2019;4;32;885;1;1;1;1
"TQRMNOQVTHJLLTCDEIIAD00626747";1;1;2019;4;32;1511;1;1;2;1
"TQRMNOQVTHJLLTCDEIIAD00626747";1;2;2019;4;32;1511;1;1;2;1
"TQRMNOQVTHJLLTCDEIIAD00626747";1;3;2019;4;32;1511;1;1;2;1
"TQRMNOQVUHJLLTCDEIIAD00626573";1;1;2019;4;32;1511;2;1;2;1
"TQRMNOQVUHJLLTCDEIIAD00626573";1;2;2019;4;32;1511;2;1;2;1
"TQRMNOQVUHJLLTCDEIIAD00626573";1;3;2019;4;32;1511;2;1;2;1
"TQRMNOQVUHKKMMCDEIIAD00626605";1;1;2019;4;32;869;2;1;2;1
"TQRMNOQVUHKKMMCDEIIAD00626605";1;2;2019;4;32;869;2;1;2;1
"TQRMNOQVUHKKMMCDEIIAD00626605";1;3;2019;4;32;869;2;1;2;1
"TQRMNOQVUHKKMMCDEIIAD00626605";1;4;2019;4;32;869;2;1;2;1
"TQRMNOQVUHLLMRCDEIIAD00650593";1;1;2019;4;32;1233;1;2;2;2
"TQRMNOQVUHMMLUCDEIIAD00644941";1;1;2019;4;32;2206;1;2;2;2
"TQRMNOQVUHMMLUCDEIIAD00644941";1;2;2019;4;32;2206;1;1;2;1
"TQRMNOQVVHJLLTCDEIIAD00626520";1;1;2019;4;32;1511;2;2;2;2
"TQRMNOQVVHJLLTCDEIIAD00626520";1;2;2019;4;32;1511;2;1;2;1
"TQRMNOQVVHKKMMCDEIIAD00621042";1;1;2019;4;32;869;1;1;2;1
"TQRMNOQVVHKKMMCDEIIAD00621042";1;2;2019;4;32;869;1;1;2;1
"TQRMNOQVVHKNKMCDEIIAD00621205";1;1;2019;4;32;2211;1;1;2;1
"TQRMNOQVVHLLMRCDEIIAD00650475";1;1;2019;4;32;1233;2;2;2;1
"TQRMNOQVVHLLMRCDEIIAD00650475";1;2;2019;4;32;1233;2;1;2;1
"TQRMNOQVVHLLMRCDEIIAD00650475";1;3;2019;4;32;1233;2;2;2;2
"TQRMNOQVWHJKMSCDEIIAD00626688";1;1;2019;4;32;1056;1;1;1;1
"TQRMNOQVWHJKMSCDEIIAD00626688";1;2;2019;4;32;1056;1;1;1;1
"TQRMNOQVWHJLLTCDEIIAD00626545";1;1;2019;4;32;1511;2;1;1;1
"TQRMNOQVWHJLLTCDEIIAD00626545";1;2;2019;4;32;1511;2;1;1;1
"TQRMNOQVWHJLLTCDEIIAD00626545";1;3;2019;4;32;1511;2;1;1;1
"TQRMNOQVXHKKMMCDEIIAD00626553";1;1;2019;4;32;869;1;1;2;1
"TQRMNOQVXHKKMMCDEIIAD00626553";1;2;2019;4;32;869;1;2;2;1
"TQRMNOQVXHMMLUCDEIIAD00644757";1;1;2019;4;32;2206;2;1;1;1
"TQRMNOQVXHMMLUCDEIIAD00644757";1;2;2019;4;32;2206;2;1;1;1
"TQRMNOQVXHMMLUCDEIIAD00644757";1;3;2019;4;32;2206;2;1;1;1
"TQRMNOQVXHMMLUCDEIIAD00644757";1;4;2019;4;32;2206;2;1;1;2
"TQRMNOQVYHKKKRCDEIIAD00621190";1;1;2019;4;32;1039;1;2;1;1
"TQRMNOQVYHKKKRCDEIIAD00621190";1;2;2019;4;32;1039;1;1;1;1
"TQRMNOQVYHKKKRCDEIIAD00621190";1;3;2019;4;32;1039;1;1;1;1
"TQRMNOQVYHKKKRCDEIIAD00621190";1;4;2019;4;32;1039;1;2;1;2
"TQRMNOQVYHMMLUCDEIIAD00644758";1;1;2019;4;32;2206;1;2;2;1
"TQRMNOQVYHMMLUCDEIIAD00644758";1;2;2019;4;32;2206;1;1;2;1
"TQRMNOQVYHMMLUCDEIIAD00644758";1;3;2019;4;32;2206;1;1;1;1
"TQRMNOQWPHKKKRCDEIIAD00621221";1;1;2019;4;32;1039;1;1;1;1
"TQRMNOQWPHKKKRCDEIIAD00621221";1;2;2019;4;32;1039;1;1;1;1
"TQRMNOQWPHKNKMCDEIIAD00621206";1;1;2019;4;32;2211;1;1;1;1
"TQRMNOQWPHMKNLCDEIIAD00650617";1;1;2019;4;32;921;1;1;1;1
"TQRMNOQWPHMLKMCDEIIAD00644736";1;1;2019;4;32;1150;1;1;1;1
"TQRMNOQWQHKKKRCDEIIAD00621222";1;1;2019;4;32;1039;2;1;1;1
"TQRMNOQWQHKKKRCDEIIAD00621222";1;2;2019;4;32;1039;2;1;1;1
"TQRMNOQWQHKNOOCDEIIAD00644822";1;1;2019;4;32;2532;1;1;1;1
"TQRMNOQWQHLMMNCDEIIAD00650326";1;1;2019;4;32;1631;1;1;1;1
"TQRMNOQWRHKLMUCDEIIAD00621098";1;1;2019;4;32;1956;3;1;1;1
"TQRMNOQWRHKLMUCDEIIAD00621098";1;2;2019;4;32;1956;3;1;1;1
"TQRMNOQWRHKLMUCDEIIAD00621098";1;3;2019;4;32;1956;3;1;1;1
"TQRMNOQWRHKLMUCDEIIAD00621098";1;4;2019;4;32;1956;3;1;1;1
"TQRMNOQWRHLMMNCDEIIAD00650376";1;1;2019;4;32;1631;1;1;1;1
"TQRMNOQWSHKNOOCDEIIAD00621094";1;1;2019;4;32;2532;1;1;1;1
"TQRMNOQWSHMLLQCDEIIAD00645032";1;1;2019;4;32;1434;1;1;2;1
"TQRMNOQWSHMOKNCDEIIAD00644908";1;1;2019;4;32;1210;1;1;2;1
"TQRMNOQWTHKLMUCDEIIAD00621118";1;1;2019;4;32;1956;1;1;2;1
"TQRMNOQWTHLMMNCDEIIAD00650535";1;1;2019;4;32;1631;1;1;1;1
"TQRMNOQWTHLMMNCDEIIAD00650535";1;2;2019;4;32;1631;1;1;2;1
"TQRMNOQWTHMLLQCDEIIAD00644939";1;1;2019;4;32;1434;1;1;1;1
"TQRMNOQWTHMOKNCDEIIAD00644976";1;1;2019;4;32;1210;2;1;1;1
"TQRMNOQWTHMOKNCDEIIAD00644976";1;2;2019;4;32;1210;2;1;1;1
"TQRMNOQWTHMOKNCDEIIAD00644976";1;3;2019;4;32;1210;2;1;1;1
"TQRMNOQWTHMOKNCDEIIAD00644976";1;4;2019;4;32;1210;2;1;2;2
"TQRMNOQWUHMOKNCDEIIAD00644765";1;1;2019;4;32;1210;1;2;2;1
"TQRMNOQWUHMOKNCDEIIAD00644765";1;2;2019;4;32;1210;1;1;2;1
"TQRMNOQWWHMONOCDEIIAD00645027";1;1;2019;4;32;2340;1;1;1;1
"TQRMNOQWWHMONOCDEIIAD00645027";1;2;2019;4;32;2340;1;1;1;1
"TQRMNOQWXHKKNMCDEIIAD00626752";1;1;2019;4;32;1118;1;1;1;1
"TQRMNOQWXHKKNMCDEIIAD00626752";1;2;2019;4;32;1118;1;1;1;1
"TQRMNOQWXHKKNMCDEIIAD00626752";1;3;2019;4;32;1118;1;1;1;1
"TQRMNOQWXHKKNMCDEIIAD00626752";1;4;2019;4;32;1118;1;1;1;1
"TQRMNOQWXHLOLSCDEIIAD00650554";1;1;2019;4;32;1282;2;1;2;1
"TQRMNOQWXHLOLSCDEIIAD00650554";1;2;2019;4;32;1282;2;1;2;1
"TQRMNOQWXHLOLSCDEIIAD00650554";1;3;2019;4;32;1282;2;1;1;2
"TQRMNOQWXHMONOCDEIIAD00645028";1;1;2019;4;32;2340;2;1;2;1
"TQRMNOQWXHMONOCDEIIAD00645028";1;2;2019;4;32;2340;2;1;1;1
"TQRMNOQXPHKKNMCDEIIAD00621184";1;1;2019;4;32;1118;1;2;2;1
"TQRMNOQXPHLKLOCDEIIAD00650321";1;1;2019;4;32;1114;1;1;2;1
"TQRMNOQXQHKKNMCDEIIAD00621185";1;1;2019;4;32;1118;1;1;1;1
"TQRMNOQXQHKKNMCDEIIAD00621185";1;2;2019;4;32;1118;1;1;2;1
"TQRMNOQXQHKKNMCDEIIAD00621185";1;3;2019;4;32;1118;1;1;1;1
"TQRMNOQXQHKKNMCDEIIAD00621185";1;4;2019;4;32;1118;1;1;1;1
"TQRMNOQXQHLKLOCDEIIAD00650600";1;1;2019;4;32;1114;1;1;2;1
"TQRMNOQXQHLKLOCDEIIAD00650600";1;2;2019;4;32;1114;1;2;1;2
"TQRMNOQXQHLKLOCDEIIAD00650600";1;3;2019;4;32;1114;1;2;2;1
"TQRMNOQXQHMLKRCDEIIAD00650337";1;1;2019;4;32;1520;1;1;1;1
"TQRMNOQXQHMLKRCDEIIAD00650337";1;2;2019;4;32;1520;1;1;1;1
"TQRMNOQXQHMOKNCDEIIAD00644950";1;1;2019;4;32;1210;3;1;2;1
"TQRMNOQXQHMOKNCDEIIAD00644950";1;2;2019;4;32;1210;3;1;2;1
"TQRMNOQXQHMOKNCDEIIAD00644950";1;3;2019;4;32;1210;3;1;2;1
"TQRMNOQXQHMOKNCDEIIAD00644950";1;4;2019;4;32;1210;3;1;2;1
"TQRMNOQXQHMONOCDEIIAD00644868";1;1;2019;4;32;2340;1;1;1;1
"TQRMNOQXQHMONOCDEIIAD00644868";1;3;2019;4;32;2340;1;1;1;1
"TQRMNOQXRHJOKRCDEIIAD00626513";1;1;2019;4;32;881;1;2;1;1
"TQRMNOQXRHLKLOCDEIIAD00650399";1;1;2019;4;32;1114;1;2;2;1
"TQRMNOQXRHLKLOCDEIIAD00650399";1;2;2019;4;32;1114;1;1;2;1
"TQRMNOQXSHJOKRCDEIIAD00626723";1;1;2019;4;32;881;1;1;1;1
"TQRMNOQXSHJOKRCDEIIAD00626723";1;2;2019;4;32;881;1;2;2;1
"TQRMNOQXSHMLKRCDEIIAD00650546";1;1;2019;4;32;1520;1;2;2;1
"TQRMNOQXTHLKLOCDEIIAD00650434";1;1;2019;4;32;1114;1;1;2;1
"TQRMNOQXTHLKLOCDEIIAD00650434";1;2;2019;4;32;1114;1;1;2;1
"TQRMNOQXTHMLKSCDEIIAD00644998";1;1;2019;4;32;1625;2;2;2;1
"TQRMNOQXTHMLKSCDEIIAD00644998";1;2;2019;4;32;1625;2;2;2;1
"TQRMNOQXUHLLNMCDEIIAD00650344";1;1;2019;4;32;1663;2;2;2;2
"TQRMNOQXUHLLNMCDEIIAD00650344";1;2;2019;4;32;1663;2;2;2;2
"TQRMNOQXUHLNONCDEIIAD00650418";1;1;2019;4;32;2406;1;1;1;1
"TQRMNOQXUHMLKRCDEIIAD00644899";1;1;2019;4;32;1520;2;1;2;1
"TQRMNOQXUHMLKRCDEIIAD00644899";1;2;2019;4;32;1520;2;1;1;1
"TQRMNOQXUHMLKRCDEIIAD00644899";1;3;2019;4;32;1520;2;1;1;1
"TQRMNOQXUHMONMCDEIIAD00644988";1;1;2019;4;32;1017;1;1;1;1
"TQRMNOQXUHMONMCDEIIAD00644988";1;2;2019;4;32;1017;1;1;1;1
"TQRMNOQXVHLKMQCDEIIAD00650385";1;1;2019;4;32;1048;1;1;1;1
"TQRMNOQXVHLLNMCDEIIAD00650412";1;1;2019;4;32;1663;2;1;1;1
"TQRMNOQXVHLLNMCDEIIAD00650412";1;2;2019;4;32;1663;2;1;1;1
"TQRMNOQXVHMONMCDEIIAD00644800";1;1;2019;4;32;1017;1;1;1;1
"TQRMNOQXVHMONMCDEIIAD00644800";1;2;2019;4;32;1017;1;1;1;1
"TQRMNOQXVHMONMCDEIIAD00644800";1;3;2019;4;32;1017;1;1;1;1
"TQRMNOQXVHMONMCDEIIAD00644800";1;4;2019;4;32;1017;1;1;1;1
"TQRMNOQXVHMONMCDEIIAD00644800";1;5;2019;4;32;1017;1;1;1;1
"TQRMNOQXWHJMKPCDEIIAD00626717";1;1;2019;4;32;1679;1;1;1;1
"TQRMNOQXWHJMKPCDEIIAD00626717";1;2;2019;4;32;1679;2;1;1;1
"TQRMNOQXWHLLNMCDEIIAD00650525";1;1;2019;4;32;1663;2;1;1;1
"TQRMNOQXWHLLNMCDEIIAD00650525";1;2;2019;4;32;1663;2;1;2;1
"TQRMNOQXWHMLKSCDEIIAD00644999";1;1;2019;4;32;1625;2;1;1;1
"TQRMNOQXWHMLKSCDEIIAD00644999";1;2;2019;4;32;1625;2;1;1;1
"TQRMNOQXWHMLKSCDEIIAD00644999";1;3;2019;4;32;1625;2;1;1;1
"TQRMNOQXWHMONMCDEIIAD00644890";1;1;2019;4;32;1017;2;1;1;1
"TQRMNOQXWHMONMCDEIIAD00644890";1;2;2019;4;32;1017;2;1;1;1
"TQRMNOQYRHKMNRCDEIIAD00626544";1;1;2019;4;32;2457;2;2;1;2
"TQRMNOQYRHKMNRCDEIIAD00626544";1;2;2019;4;32;2457;2;1;1;1
"TQRMNOQYRHKMNRCDEIIAD00626544";1;3;2019;4;32;2457;2;2;1;2
"TQRMNOQYRHKMNRCDEIIAD00626544";1;4;2019;4;32;2457;2;2;1;2
"TQRMNOQYRHKMNRCDEIIAD00626544";1;5;2019;4;32;2457;2;2;1;2
"TQRMNOQYSHJKMMCDEIIAD00626627";1;1;2019;4;32;921;2;1;2;1
"TQRMNOQYSHJKMMCDEIIAD00626627";1;2;2019;4;32;921;2;1;1;1
"TQRMNOQYSHJKMMCDEIIAD00626627";1;3;2019;4;32;921;2;1;1;1
"TQRMNOQYSHJKNOCDEIIAD00626657";1;1;2019;4;32;694;1;1;2;1
"TQRMNOQYSHKKMPCDEIIAD00621013";1;1;2019;4;32;880;2;2;2;2
"TQRMNOQYSHKKMPCDEIIAD00621013";1;2;2019;4;32;880;2;2;2;2
"TQRMNOQYSHKMNRCDEIIAD00626673";1;1;2019;4;32;2457;1;1;1;1
"TQRMNOQYSHKMNRCDEIIAD00626673";1;2;2019;4;32;2457;1;1;1;1
"TQRMNOQYSHMNMMCDEIIAD00644943";1;1;2019;4;32;690;2;1;1;1
"TQRMNOQYSHMNMMCDEIIAD00644943";1;2;2019;4;32;690;2;1;1;1
"TQRMNOQYTHMNMMCDEIIAD00644903";1;1;2019;4;32;690;1;1;2;1
"TQRMNOQYUHMNMMCDEIIAD00644956";1;1;2019;4;32;690;2;1;1;1
"TQRMNOQYUHMNMMCDEIIAD00644956";1;2;2019;4;32;690;2;1;1;1
"TQRMNOQYVHJMLSCDEIIAD00626667";1;1;2019;4;32;1662;1;1;1;1
"TQRMNOQYWHJKNOCDEIIAD00626508";1;1;2019;4;32;694;1;1;2;1
"TQRMNOQYWHJKNOCDEIIAD00626508";1;2;2019;4;32;694;1;1;2;1
"TQRMNOQYWHJMLSCDEIIAD00626668";2;1;2019;4;32;1662;2;1;2;1
"TQRMNOQYWHJMLSCDEIIAD00626668";2;2;2019;4;32;1662;2;1;2;1
"TQRMNOQYWHJMLSCDEIIAD00626668";2;3;2019;4;32;1662;2;2;2;1
"TQRMNOQYWHJMLSCDEIIAD00626668";2;4;2019;4;32;1662;2;2;2;2
"TQRMNOQYWHKOOPCDEIIAD00645007";1;1;2019;4;32;1164;1;1;1;1
"TQRMNOQYWHKOOPCDEIIAD00645007";1;2;2019;4;32;1164;1;1;1;1
"TQRMNOQYWHKOOPCDEIIAD00645007";1;3;2019;4;32;1164;1;1;1;1
"TQRMNOQYWHLNKMCDEIIAD00650358";1;1;2019;4;32;1374;2;1;1;1
"TQRMNOQYWHLNKMCDEIIAD00650358";1;2;2019;4;32;1374;2;1;1;1
"TQRMNOQYWHLNKMCDEIIAD00650358";1;3;2019;4;32;1374;2;1;1;1
"TQRMNOQYWHMNMMCDEIIAD00644961";1;1;2019;4;32;690;2;1;2;1
"TQRMNOQYWHMNMMCDEIIAD00644961";1;2;2019;4;32;690;2;1;2;1
"TQRMNOQYWHMNMMCDEIIAD00644961";1;3;2019;4;32;690;2;1;1;1
"TQRMNOQYXHJMLSCDEIIAD00626741";1;1;2019;4;32;1662;1;1;1;1
"TQRMNOQYXHKOOPCDEIIAD00621019";1;1;2019;4;32;1164;2;1;2;1
"TQRMNOQYXHKOOPCDEIIAD00621019";1;2;2019;4;32;1164;2;1;2;1
"TQRMNOQYXHKOOPCDEIIAD00621019";1;3;2019;4;32;1164;2;1;2;1
"TQRMNOQYXHKOOPCDEIIAD00621019";1;4;2019;4;32;1164;2;1;2;1
"TQRMNOQYXHLNKMCDEIIAD00650468";1;1;2019;4;32;1374;1;1;1;1
"TQRMNOQYXHLNKMCDEIIAD00650468";1;2;2019;4;32;1374;1;1;1;1
"TQRMNOQYXHMKLPCDEIIAD00644840";1;1;2019;4;32;1134;2;2;2;1
"TQRMNOQYXHMKLPCDEIIAD00644840";1;2;2019;4;32;1134;2;1;1;1
"TQRMNOQYYHJMNMCDEIIAD00626738";1;1;2019;4;32;2413;1;1;1;1
"TQRMNOQYYHJMNMCDEIIAD00626738";1;2;2019;4;32;2413;1;1;1;1
"TQRMNOQYYHLNKMCDEIIAD00650328";1;1;2019;4;32;1374;2;1;1;1
"TQRMNOQYYHLNKMCDEIIAD00650328";1;2;2019;4;32;1374;2;1;1;1
"TQRMNOQYYHLNKMCDEIIAD00650328";1;3;2019;4;32;1374;2;1;1;1
"TQRMNOQYYHLNKMCDEIIAD00650328";1;4;2019;4;32;1374;2;1;1;1
"TQRMNOQYYHMKLPCDEIIAD00650534";1;1;2019;4;32;1134;1;1;1;1
"TQRMNOQYYHMKLPCDEIIAD00650534";1;2;2019;4;32;1134;1;1;1;1
"TQRMNORPPHMKLPCDEIIAD00650335";1;1;2019;4;32;1134;2;1;1;1
"TQRMNORPPHMKLPCDEIIAD00650335";1;2;2019;4;32;1134;2;1;1;1
"TQRMNORPPHMKLPCDEIIAD00650335";1;3;2019;4;32;1134;2;1;1;1
"TQRMNORPPHMKLPCDEIIAD00650335";1;4;2019;4;32;1134;2;1;1;1
"TQRMNORPPHMKLPCDEIIAD00650335";1;5;2019;4;32;1134;2;1;1;1
"TQRMNORPPHMNNRCDEIIAD00644811";1;1;2019;4;32;2366;1;1;1;1
"TQRMNORPPHMNNRCDEIIAD00644811";1;2;2019;4;32;2366;1;1;1;1
"TQRMNORPPHMNNRCDEIIAD00644811";1;3;2019;4;32;2366;1;1;1;1
"TQRMNORPPHMNNRCDEIIAD00644811";51;1;2019;4;32;2366;1;1;2;1
"TQRMNORPRHLKMQCDEIIAD00650330";1;1;2019;4;32;1048;2;2;2;1
"TQRMNORPRHLKMQCDEIIAD00650330";1;2;2019;4;32;1048;2;1;2;1
"TQRMNORPRHLKMQCDEIIAD00650330";1;3;2019;4;32;1048;2;1;2;1
"TQRMNORPRHLKMQCDEIIAD00650330";1;4;2019;4;32;1048;2;1;1;2
"TQRMNORPSHLKMQCDEIIAD00650522";1;1;2019;4;32;1048;1;1;1;1
"TQRMNORPSHLKMQCDEIIAD00650522";1;2;2019;4;32;1048;1;1;1;1
"TQRMNORPUHMNNRCDEIIAD00645017";1;1;2019;4;32;2366;1;1;1;1
"TQRMNORPUHMNNRCDEIIAD00645017";1;2;2019;4;32;2366;1;1;1;1
"TQRMNORPUHMNNRCDEIIAD00645017";1;3;2019;4;32;2366;1;1;1;1
"TQRMNORPVHKLKSCDEIIAD00621069";1;1;2019;4;32;1976;1;1;1;1
"TQRMNORPVHKLKSCDEIIAD00621069";1;2;2019;4;32;1976;1;1;1;1
"TQRMNORPVHKLKSCDEIIAD00621069";1;3;2019;4;32;1976;1;1;2;1
"TQRMNORPVHKLKSCDEIIAD00621069";1;4;2019;4;32;1976;1;1;2;1
"TQRMNORPVHMNNRCDEIIAD00644893";1;1;2019;4;32;2366;1;1;1;1
"TQRMNORPVHMNNRCDEIIAD00644893";1;2;2019;4;32;2366;1;1;1;1
"TQRMNORPWHKNOQCDEIIAD00621061";1;1;2019;4;32;1069;1;1;1;1
"TQRMNORPWHKNOQCDEIIAD00621061";1;2;2019;4;32;1069;1;1;1;1
"TQRMNORPWHKNOQCDEIIAD00621061";1;3;2019;4;32;1069;1;1;1;1
"TQRMNORPWHKNOQCDEIIAD00621061";1;4;2019;4;32;1069;1;1;1;1
"TQRMNORPXHKNOQCDEIIAD00621127";1;1;2019;4;32;1069;1;1;1;1
"TQRMNORPXHKNOQCDEIIAD00621127";1;2;2019;4;32;1069;1;1;1;1
"TQRMNORPYHJKLLCDEIIAD00626560";1;1;2019;4;32;898;1;1;2;1
"TQRMNORPYHJKLLCDEIIAD00626560";1;2;2019;4;32;898;1;2;2;2
"TQRMNORPYHKNOQCDEIIAD00621039";1;1;2019;4;32;1069;1;1;1;1
"TQRMNORQPHJMNMCDEIIAD00626506";1;1;2019;4;32;2413;2;1;1;1
"TQRMNORQPHJMNMCDEIIAD00626506";1;2;2019;4;32;2413;2;1;1;1
"TQRMNORQPHJMNMCDEIIAD00626506";1;3;2019;4;32;2413;2;1;1;1
"TQRMNORQPHJMNMCDEIIAD00626506";1;4;2019;4;32;2413;2;1;2;2
"TQRMNORQPHKNOQCDEIIAD00621146";1;1;2019;4;32;1069;1;1;2;1
"TQRMNORQPHKNOQCDEIIAD00621146";1;2;2019;4;32;1069;1;1;2;1
"TQRMNORQRHMNNRCDEIIAD00645020";1;1;2019;4;32;2366;2;2;2;1
"TQRMNORQRHMNNRCDEIIAD00645020";1;2;2019;4;32;2366;2;2;2;1
"TQRMNORQSHLKKUCDEIIAD00650547";1;1;2019;4;32;572;1;1;1;1
"TQRMNORQSHMMKUCDEIIAD00650524";1;1;2019;4;32;2416;1;1;2;1
"TQRMNORQSHMMKUCDEIIAD00650524";1;2;2019;4;32;2416;1;1;2;1
"TQRMNORQSHMMKUCDEIIAD00650524";1;3;2019;4;32;2416;1;1;1;1
"TQRMNORQSHMMKUCDEIIAD00650524";1;4;2019;4;32;2416;1;1;1;1
"TQRMNORQSHMMKUCDEIIAD00650524";1;5;2019;4;32;2416;1;1;1;1
"TQRMNORQSHMMOPCDEIIAD00644985";1;1;2019;4;32;1599;1;1;2;1
"TQRMNORQSHMMOPCDEIIAD00644985";1;2;2019;4;32;1599;1;1;1;1
"TQRMNORQSHMMOPCDEIIAD00644985";1;3;2019;4;32;1599;1;1;2;1
"TQRMNORQTHLKKUCDEIIAD00650496";1;1;2019;4;32;572;1;1;1;1
"TQRMNORQTHLKKUCDEIIAD00650496";1;2;2019;4;32;572;1;1;1;1
"TQRMNORQTHLKKUCDEIIAD00650496";1;3;2019;4;32;572;1;1;1;1
"TQRMNORQTHMMOPCDEIIAD00644748";1;1;2019;4;32;1599;1;1;2;1
"TQRMNORQTHMMOPCDEIIAD00644748";1;2;2019;4;32;1599;1;1;1;1
"TQRMNORQTHMMOPCDEIIAD00644748";1;3;2019;4;32;1599;1;1;1;1
"TQRMNORQUHMMKUCDEIIAD00644874";1;1;2019;4;32;2416;1;1;2;1
"TQRMNORQUHMMKUCDEIIAD00644874";1;2;2019;4;32;2416;1;1;2;1
"TQRMNORQUHMMOPCDEIIAD00644873";1;1;2019;4;32;1599;1;1;1;1
"TQRMNORQVHMMOPCDEIIAD00644749";1;1;2019;4;32;1599;1;1;2;1
"TQRMNORQVHMMOPCDEIIAD00644749";1;2;2019;4;32;1599;1;1;2;1
"TQRMNORQWHKLKSCDEIIAD00621125";1;1;2019;4;32;1976;1;2;2;2
"TQRMNORQWHKLKSCDEIIAD00621125";1;2;2019;4;32;1976;1;2;2;2
"TQRMNORQXHKLKSCDEIIAD00621235";1;1;2019;4;32;1976;2;1;1;1
"TQRMNORQXHKLKSCDEIIAD00621235";1;2;2019;4;32;1976;2;1;1;1
"TQRMNORQXHMOKTCDEIIAD00644911";1;1;2019;4;32;1459;1;1;1;1
"TQRMNORQXHMOKTCDEIIAD00644911";1;2;2019;4;32;1459;1;1;2;1
"TQRMNORQXHMOKTCDEIIAD00644911";1;3;2019;4;32;1459;1;1;2;1
"TQRMNORQYHKLKSCDEIIAD00620991";1;1;2019;4;32;1976;1;1;1;1
"TQRMNORQYHKLKSCDEIIAD00620991";1;2;2019;4;32;1976;1;1;2;1
"TQRMNORRPHKLKUCDEIIAD00621088";2;1;2019;4;32;1253;1;1;1;1
"TQRMNORRPHMOKTCDEIIAD00645000";1;1;2019;4;32;1459;1;1;1;1
"TQRMNORRPHMOKTCDEIIAD00645000";1;2;2019;4;32;1459;1;1;1;1
"TQRMNORRQHMOKTCDEIIAD00650426";1;1;2019;4;32;1459;3;2;2;2
"TQRMNORRQHMOKTCDEIIAD00650426";1;2;2019;4;32;1459;3;2;2;2
"TQRMNORRQHMOKTCDEIIAD00650426";1;3;2019;4;32;1459;3;2;2;1
"TQRMNORRRHLKKUCDEIIAD00650425";1;1;2019;4;32;572;1;1;1;1
"TQRMNORRRHMOKTCDEIIAD00650474";1;1;2019;4;32;1459;1;1;1;1
"TQRMNORRTHKMLOCDEIIAD00626715";1;1;2019;4;32;1808;1;1;1;1
"TQRMNORRUHMKMNCDEIIAD00650384";1;1;2019;4;32;832;1;1;1;1
