CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;IH_II_01;IH_II_02
"TQRMNOQWRHLKMMCDEGJBF00602214";1;1;2017;4;13;1134;1;1
"TQRMNOQWRHMOKPCDEGJBF00596421";1;1;2017;4;13;683;1;1
"TQRMNOQWSHKLLTCDEGJBF00490740";2;1;2017;4;13;641;2;1
"TQRMNOQWSHLKMMCDEGJBF00602218";1;1;2017;4;13;1134;1;1
"TQRMNOQWSHMOKPCDEGJBF00596384";1;1;2017;4;13;683;1;1
"TQRMNOQWTHKLLTCDEGJBF00490702";1;1;2017;4;13;641;2;1
"TQRMNOQWTHLKMMCDEGJBF00602196";1;1;2017;4;13;1134;1;1
"TQRMNOQWUHKLLTCDEGJBF00490809";1;1;2017;4;13;641;1;1
"TQRMNOQWUHLKMMCDEGJBF00602197";1;1;2017;4;13;1134;1;1
"TQRMNOQWVHLNKPCDEGJBF00602130";1;1;2017;4;13;475;1;1
"TQRMNOQWVHMMMPCDEGJBF00596278";1;1;2017;4;13;557;2;2
"TQRMNOQWWHLNKPCDEGJBF00602135";1;1;2017;4;13;475;2;2
"TQRMNOQWWHMMMPCDEGJBF00596407";1;1;2017;4;13;557;1;1
"TQRMNOQWWHMOLRCDEGJBF00596386";1;1;2017;4;13;439;1;2
"TQRMNOQWXHLNKPCDEGJBF00602129";1;1;2017;4;13;475;1;1
"TQRMNOQWXHMMMPCDEGJBF00596320";1;1;2017;4;13;557;1;1
"TQRMNOQWXHMOLRCDEGJBF00596387";1;1;2017;4;13;439;2;2
"TQRMNOQWYHLNKPCDEGJBF00602072";1;1;2017;4;13;475;2;2
"TQRMNOQWYHMMMPCDEGJBF00596321";1;1;2017;4;13;557;2;1
"TQRMNOQWYHMOLRCDEGJBF00596342";1;1;2017;4;13;439;1;2
"TQRMNOQXPHLNKPCDEGJBF00602101";1;1;2017;4;13;475;1;1
"TQRMNOQXPHLNKPCDEGJBF00602101";2;1;2017;4;13;475;2;1
"TQRMNOQXPHLNKPCDEGJBF00602101";3;1;2017;4;13;475;1;1
"TQRMNOQXPHMMMPCDEGJBF00596403";1;1;2017;4;13;557;1;1
"TQRMNOQXPHMOLRCDEGJBF00596262";1;1;2017;4;13;439;2;2
"TQRMNOQXQHLOKRCDEGJBF00602060";1;1;2017;4;13;613;2;2
"TQRMNOQXQHMOKTCDEGJBF00596354";1;1;2017;4;13;670;1;1
"TQRMNOQXQHMOLRCDEGJBF00596415";1;1;2017;4;13;439;2;2
"TQRMNOQXRHJKLLCDEGJBF00500829";1;1;2017;4;13;1082;1;1
"TQRMNOQXRHJOMOCDEGJBF00509735";1;1;2017;4;13;509;2;2
"TQRMNOQXRHLMLLCDEGJBF00602160";1;1;2017;4;13;647;1;2
"TQRMNOQXRHMMKUCDEGJBF00596446";1;1;2017;4;13;625;1;1
"TQRMNOQXRHMOKTCDEGJBF00596389";1;1;2017;4;13;670;1;1
"TQRMNOQXSHJOMOCDEGJBF00500865";1;1;2017;4;13;509;1;1
"TQRMNOQXSHLMLLCDEGJBF00602021";1;1;2017;4;13;647;1;1
"TQRMNOQXSHLOKRCDEGJBF00602029";1;1;2017;4;13;613;2;2
"TQRMNOQXSHMMKUCDEGJBF00596469";1;1;2017;4;13;625;1;1
"TQRMNOQXSHMOKTCDEGJBF00596444";1;1;2017;4;13;670;1;1
"TQRMNOQXTHJKLLCDEGJBF00602042";1;1;2017;4;13;1082;1;1
"TQRMNOQXTHJOMOCDEGJBF00500857";1;1;2017;4;13;509;1;1
"TQRMNOQXTHLOKRCDEGJBF00602028";1;1;2017;4;13;613;2;2
"TQRMNOQXTHMMKUCDEGJBF00596325";1;1;2017;4;13;625;2;1
"TQRMNOQXTHMOKTCDEGJBF00596355";1;1;2017;4;13;670;1;1
"TQRMNOQXUHJOMOCDEGJBF00500818";1;1;2017;4;13;509;1;1
"TQRMNOQXUHLMLLCDEGJBF00602019";1;1;2017;4;13;647;1;1
"TQRMNOQXUHLOKRCDEGJBF00602075";1;1;2017;4;13;613;1;1
"TQRMNOQXUHMMKUCDEGJBF00596455";1;1;2017;4;13;625;1;1
"TQRMNOQXVHJKLPCDEGJBF00500708";1;1;2017;4;13;1224;1;1
"TQRMNOQXXHJKLPCDEGJBF00602051";1;1;2017;4;13;1224;1;1
"TQRMNOQXYHJKLPCDEGJBF00602102";1;1;2017;4;13;1224;1;1
"TQRMNOQYRHKMMNCDEGJBF00596408";1;1;2017;4;13;603;2;2
"TQRMNOQYSHKMMNCDEGJBF00490424";1;1;2017;4;13;603;1;1
"TQRMNOQYTHKMMNCDEGJBF00490425";1;1;2017;4;13;603;1;1
"TQRMNOQYTHLOKNCDEGJBF00602236";1;1;2017;4;13;673;2;1
"TQRMNOQYUHKMMNCDEGJBF00490426";1;1;2017;4;13;603;1;1
"TQRMNOQYUHLOKNCDEGJBF00602208";1;1;2017;4;13;673;2;2
"TQRMNOQYVHLMLMCDEGJBF00602064";1;1;2017;4;13;664;2;1
"TQRMNOQYVHMLMNCDEGJBF00596431";1;1;2017;4;13;695;1;1
"TQRMNOQYWHJLLSCDEGJBF00500827";1;1;2017;4;13;712;1;1
"TQRMNOQYWHLMLMCDEGJBF00602050";1;1;2017;4;13;664;1;1
"TQRMNOQYWHMLMNCDEGJBF00596351";1;1;2017;4;13;695;2;1
"TQRMNOQYXHLMKMCDEGJBF00602155";1;1;2017;4;13;609;1;1
"TQRMNOQYYHKNKRCDEGJBF00490592";1;1;2017;4;13;539;2;2
"TQRMNOQYYHLMKMCDEGJBF00602193";1;1;2017;4;13;609;2;1
"TQRMNOQYYHLMLMCDEGJBF00602054";1;1;2017;4;13;664;1;1
"TQRMNOQYYHMLMNCDEGJBF00596258";1;1;2017;4;13;695;2;1
"TQRMNOQYYHMMMMCDEGJBF00596442";1;1;2017;4;13;620;2;1
"TQRMNORPPHKNKRCDEGJBF00490550";1;1;2017;4;13;539;2;1
"TQRMNORPPHLMKMCDEGJBF00602204";1;1;2017;4;13;609;1;1
"TQRMNORPPHLMLMCDEGJBF00602095";1;1;2017;4;13;664;1;1
"TQRMNORPPHMLMNCDEGJBF00596281";1;1;2017;4;13;695;1;1
"TQRMNORPPHMMMMCDEGJBF00596430";1;1;2017;4;13;620;1;1
"TQRMNORPQHKOLQCDEGJBF00490723";1;1;2017;4;13;619;1;1
"TQRMNORPQHLMKMCDEGJBF00602230";1;1;2017;4;13;609;1;1
"TQRMNORPQHLOKNCDEGJBF00602173";1;1;2017;4;13;673;2;1
"TQRMNORPQHMMMMCDEGJBF00596310";2;1;2017;4;13;620;1;1
"TQRMNORPRHKMLSCDEGJBF00490578";1;1;2017;4;13;609;1;1
"TQRMNORPRHKNKRCDEGJBF00596330";1;1;2017;4;13;539;1;1
"TQRMNORPRHKOLQCDEGJBF00490722";1;1;2017;4;13;619;1;1
"TQRMNORPRHLMKMCDEGJBF00602222";1;1;2017;4;13;609;2;1
"TQRMNORPRHLOKNCDEGJBF00602176";1;1;2017;4;13;673;2;1
"TQRMNORPRHMMMMCDEGJBF00596464";1;1;2017;4;13;620;1;1
"TQRMNORPSHKMLSCDEGJBF00490447";1;1;2017;4;13;609;1;1
"TQRMNORPSHLOKNCDEGJBF00602209";1;1;2017;4;13;673;2;1
"TQRMNORPSHMMMMCDEGJBF00596334";1;1;2017;4;13;620;2;2
"TQRMNORPUHKNKMCDEGJBF00490670";1;1;2017;4;13;473;1;1
"TQRMNORPVHJMMPCDEGJBF00500894";1;1;2017;4;13;566;1;1
"TQRMNORPVHJOMNCDEGJBF00500967";1;1;2017;4;13;831;2;1
"TQRMNORPVHKMLSCDEGJBF00490448";1;1;2017;4;13;609;1;1
"TQRMNORPVHKNKMCDEGJBF00490629";1;1;2017;4;13;473;2;2
"TQRMNORPVHMMMOCDEGJBF00596417";1;1;2017;4;13;607;1;1
"TQRMNORPWHJOMNCDEGJBF00500949";1;1;2017;4;13;831;2;1
"TQRMNORPWHKNKMCDEGJBF00490669";1;1;2017;4;13;473;2;2
"TQRMNORPWHLOLSCDEGJBF00602013";1;1;2017;4;13;651;2;1
"TQRMNORPWHMMMOCDEGJBF00596418";1;1;2017;4;13;607;1;1
"TQRMNORPXHJMMPCDEGJBF00500929";1;1;2017;4;13;566;2;1
"TQRMNORPXHJOMNCDEGJBF00500920";1;1;2017;4;13;831;1;1
"TQRMNORPXHKNKMCDEGJBF00490611";1;1;2017;4;13;473;2;2
"TQRMNORPXHKOMMCDEGJBF00490661";1;1;2017;4;13;715;1;1
"TQRMNORPXHLOLSCDEGJBF00602030";1;1;2017;4;13;651;2;2
"TQRMNORPXHMMMOCDEGJBF00596324";1;1;2017;4;13;607;1;1
"TQRMNORPYHJLLMCDEGJBF00500925";1;1;2017;4;13;795;1;1
"TQRMNORPYHJMMPCDEGJBF00500900";1;1;2017;4;13;566;1;1
"TQRMNORPYHJOMNCDEGJBF00501000";1;1;2017;4;13;831;2;1
"TQRMNORPYHKNKMCDEGJBF00500825";1;1;2017;4;13;473;2;2
"TQRMNORPYHKOMMCDEGJBF00490673";1;1;2017;4;13;715;2;2
"TQRMNORPYHMMMOCDEGJBF00596410";1;1;2017;4;13;607;1;1
"TQRMNORQPHJLLMCDEGJBF00602181";1;1;2017;4;13;795;2;1
"TQRMNORQPHJMMPCDEGJBF00500958";1;1;2017;4;13;566;1;1
"TQRMNORQPHJOMNCDEGJBF00500964";1;1;2017;4;13;831;2;1
"TQRMNORQPHMMMOCDEGJBF00596413";1;1;2017;4;13;607;1;1
"TQRMNORQQHLMMPCDEGJBF00602093";1;1;2017;4;13;648;1;1
"TQRMNORQRHKOLUCDEGJBF00490793";1;1;2017;4;13;628;1;1
"TQRMNORQSHLMMPCDEGJBF00602091";1;1;2017;4;13;648;1;1
"TQRMNORQUHKOLUCDEGJBF00500968";1;1;2017;4;13;628;1;1
"TQRMNORQUHLMMPCDEGJBF00602068";1;1;2017;4;13;648;1;1
"TQRMNORRQHKOMLCDEGJBF00490501";1;1;2017;4;13;605;1;1
"TQRMNORRQHLMLUCDEGJBF00602163";1;1;2017;4;13;603;2;1
"TQRMNORRRHKMLPCDEGJBF00490709";1;1;2017;4;13;599;1;1
"TQRMNORRRHKOMLCDEGJBF00490494";1;1;2017;4;13;605;1;1
"TQRMNORRRHLMLUCDEGJBF00602216";1;1;2017;4;13;603;1;1
"TQRMNORRSHKMLPCDEGJBF00490614";1;1;2017;4;13;599;1;2
"TQRMNORRSHKOMLCDEGJBF00490495";1;1;2017;4;13;605;1;1
"TQRMNORRTHKMLPCDEGJBF00490675";1;1;2017;4;13;599;2;1
"TQRMNORRTHKOMLCDEGJBF00490502";1;1;2017;4;13;605;2;1
"TQRMNORRTHLMLUCDEGJBF00602168";1;1;2017;4;13;603;1;1
"TQRMNORRUHKMLPCDEGJBF00490659";1;1;2017;4;13;599;2;2
"TQRMNORRUHLMLUCDEGJBF00602217";1;1;2017;4;13;603;1;1
"TQRMNORRVHJMLTCDEGJBF00501001";1;1;2017;4;13;580;1;1
"TQRMNORRVHKMKOCDEGJBF00490831";1;1;2017;4;13;682;1;1
"TQRMNORRWHJMLTCDEGJBF00501008";1;1;2017;4;13;580;1;1
"TQRMNORRWHLKLRCDEGJBF00602144";1;1;2017;4;13;1138;1;1
"TQRMNORRXHJMLTCDEGJBF00500878";1;1;2017;4;13;580;2;2
"TQRMNORRXHKMKOCDEGJBF00490795";1;1;2017;4;13;682;1;1
"TQRMNORRYHJMLTCDEGJBF00500961";1;1;2017;4;13;580;1;1
"TQRMNORRYHKMKOCDEGJBF00490828";1;1;2017;4;13;682;2;1
"TQRMNORRYHLKLRCDEGJBF00602150";1;1;2017;4;13;1138;1;1
"TQRMNORSPHJMLTCDEGJBF00500994";1;1;2017;4;13;580;2;2
"TQRMNORSPHKMKOCDEGJBF00490692";1;1;2017;4;13;682;2;2
"TQRMNORSQHKMMPCDEGJBF00500716";1;1;2017;4;13;619;2;2
"TQRMNORSQHMMLUCDEGJBF00596317";1;1;2017;4;13;628;2;1
"TQRMNORSRHKMMPCDEGJBF00490449";2;1;2017;4;13;619;1;1
"TQRMNORSRHMMLUCDEGJBF00596420";1;1;2017;4;13;628;1;1
"TQRMNORSSHKMMPCDEGJBF00602138";1;1;2017;4;13;619;1;1
"TQRMNORSSHLMLTCDEGJBF00602096";1;1;2017;4;13;643;1;1
"TQRMNORSSHMMLUCDEGJBF00596401";1;1;2017;4;13;628;1;1
"TQRMNORSTHKMMPCDEGJBF00490450";1;1;2017;4;13;619;2;2
"TQRMNORSTHLMLTCDEGJBF00602039";1;1;2017;4;13;643;1;1
"TQRMNORSUHLMLTCDEGJBF00602043";1;1;2017;4;13;643;1;1
"TQRMNORSVHLMLTCDEGJBF00602022";1;1;2017;4;13;643;1;1
"TQRMNORSVHMMLLCDEGJBF00596357";1;1;2017;4;13;564;1;1
"TQRMNORSVHMNKQCDEGJBF00596348";1;1;2017;4;13;494;2;1
"TQRMNORSVHMNKQCDEGJBF00596348";2;1;2017;4;13;494;2;1
"TQRMNORSWHMMLLCDEGJBF00596358";1;1;2017;4;13;564;2;2
"TQRMNORSWHMNKQCDEGJBF00602219";1;1;2017;4;13;494;1;2
"TQRMNORSXHMMLLCDEGJBF00596385";1;1;2017;4;13;564;1;1
"TQRMNORSXHMNKQCDEGJBF00596422";1;1;2017;4;13;494;2;2
"TQRMNORSYHKKLNCDEGJBF00490711";1;1;2017;4;13;1215;1;1
"TQRMNORSYHMMLLCDEGJBF00596359";1;1;2017;4;13;564;1;1
"TQRMNORSYHMNKQCDEGJBF00596376";1;1;2017;4;13;494;1;2
"TQRMNORTPHMNKQCDEGJBF00596472";1;1;2017;4;13;494;1;2
"TQRMNORTQHKKLNCDEGJBF00490716";2;1;2017;4;13;1215;1;1
"TQRMNORTQHMOKMCDEGJBF00596305";1;1;2017;4;13;633;2;2
"TQRMNORTRHMMLNCDEGJBF00596291";1;1;2017;4;13;615;2;2
"TQRMNORTRHMOKMCDEGJBF00596265";1;1;2017;4;13;633;1;2
"TQRMNORTSHKMKSCDEGJBF00490769";1;1;2017;4;13;646;1;1
"TQRMNORTSHLOMNCDEGJBF00602120";1;1;2017;4;13;612;2;2
"TQRMNORTSHMMLNCDEGJBF00596331";1;1;2017;4;13;615;2;2
"TQRMNORTSHMOKMCDEGJBF00596379";1;1;2017;4;13;633;2;2
"TQRMNORTTHLOMNCDEGJBF00602097";1;1;2017;4;13;612;1;1
"TQRMNORTTHMOKMCDEGJBF00596367";1;1;2017;4;13;633;2;2
"TQRMNORTUHMMLNCDEGJBF00596332";1;1;2017;4;13;615;1;1
"TQRMNORTUHMOKMCDEGJBF00596428";1;1;2017;4;13;633;2;2
"TQRMNORTVHJNLUCDEGJBF00500876";2;1;2017;4;13;539;2;1
"TQRMNORTVHKMKSCDEGJBF00500935";1;1;2017;4;13;646;2;1
"TQRMNORTVHLOKTCDEGJBF00602180";1;1;2017;4;13;653;1;1
"TQRMNORTVHMMLNCDEGJBF00596471";1;1;2017;4;13;615;2;2
"TQRMNORTVHMOLOCDEGJBF00596375";1;1;2017;4;13;796;1;1
"TQRMNORTWHMMLNCDEGJBF00596374";1;1;2017;4;13;615;1;1
"TQRMNORTXHJMKPCDEGJBF00602009";1;1;2017;4;13;607;2;2
"TQRMNORTXHJNLUCDEGJBF00500864";1;1;2017;4;13;539;1;1
"TQRMNORTXHLOKTCDEGJBF00602215";1;1;2017;4;13;653;2;1
"TQRMNORTXHMOLOCDEGJBF00596284";1;1;2017;4;13;796;1;1
"TQRMNORTYHJMKPCDEGJBF00500763";1;1;2017;4;13;607;1;1
"TQRMNORTYHJNLUCDEGJBF00500822";1;1;2017;4;13;539;2;2
"TQRMNORTYHLOKTCDEGJBF00602231";1;1;2017;4;13;653;1;1
"TQRMNORTYHMOLOCDEGJBF00596292";1;1;2017;4;13;796;1;1
"TQRMNORUPHJNLUCDEGJBF00500845";1;1;2017;4;13;539;1;1
"TQRMNORUPHMOLOCDEGJBF00596466";1;1;2017;4;13;796;2;2
"TQRMNORUPHMOLOCDEGJBF00596466";51;1;2017;4;13;796;2;2
"TQRMNORUQHJMKPCDEGJBF00500778";1;1;2017;4;13;607;1;1
"TQRMNORVPHJMKSCDEGJBF00500971";1;1;2017;4;13;666;2;1
"TQRMNORVPHLNKOCDEGJBF00602172";1;1;2017;4;13;298;1;1
"TQRMNORVQHJMKSCDEGJBF00500898";1;1;2017;4;13;666;1;1
"TQRMNORVQHLNKOCDEGJBF00602211";1;1;2017;4;13;298;1;1
"TQRMNORVRHLNKOCDEGJBF00602212";1;1;2017;4;13;298;1;1
"TQRMNORVSHJMKSCDEGJBF00500899";1;1;2017;4;13;666;1;1
"TQRMNORVTHJMKSCDEGJBF00602224";1;1;2017;4;13;666;1;1
"TQRMNORVTHLNKOCDEGJBF00602188";1;1;2017;4;13;298;1;1
"TQRMNORVYHKMKUCDEGJBF00490749";1;1;2017;4;13;607;2;1
"TQRMNORWPHKMKUCDEGJBF00490766";1;1;2017;4;13;607;1;1
"TQRMNORWQHKKLOCDEGJBF00490513";1;1;2017;4;13;1876;2;1
"TQRMNORWQHKMKUCDEGJBF00490720";1;1;2017;4;13;607;2;1
"TQRMNORWQHMKLQCDEGJBF00596304";1;1;2017;4;13;1127;2;2
"TQRMNORWRHKMKUCDEGJBF00490747";1;1;2017;4;13;607;1;1
"TQRMNORWRHMMKOCDEGJBF00596460";1;1;2017;4;13;592;2;2
"TQRMNORWSHKKLOCDEGJBF00490443";1;1;2017;4;13;1876;1;1
"TQRMNORWSHKMKUCDEGJBF00490754";1;1;2017;4;13;607;1;1
"TQRMNORWTHMMKOCDEGJBF00596382";1;1;2017;4;13;592;2;1
"TQRMNORWUHKKLOCDEGJBF00490496";1;1;2017;4;13;1876;1;1
"TQRMNORWUHMKLQCDEGJBF00596252";1;1;2017;4;13;1127;1;1
"TQRMNORWUHMMKOCDEGJBF00596270";1;1;2017;4;13;592;1;1
"TQRMNORWVHMMLPCDEGJBF00596337";1;1;2017;4;13;567;2;2
"TQRMNORWWHMMLPCDEGJBF00602149";1;1;2017;4;13;567;1;1
"TQRMNORWYHMMLPCDEGJBF00596411";1;1;2017;4;13;567;1;1
"TQRMNORXQHJOLQCDEGJBF00500690";1;1;2017;4;13;531;2;2
"TQRMNORXQHKOKNCDEGJBF00490717";1;1;2017;4;13;604;1;1
"TQRMNORXQHLLLNCDEGJBF00602136";1;1;2017;4;13;696;1;1
"TQRMNORXQHMMMLCDEGJBF00596439";1;1;2017;4;13;578;2;2
"TQRMNORXQHMOKNCDEGJBF00596378";1;1;2017;4;13;483;2;2
"TQRMNORXRHJOLQCDEGJBF00509537";1;1;2017;4;13;531;2;2
"TQRMNORXRHKOKNCDEGJBF00490636";1;1;2017;4;13;604;1;1
"TQRMNORXRHLNKOCDEGJBF00602178";1;1;2017;4;13;298;2;1
"TQRMNORXRHMMMLCDEGJBF00596372";1;1;2017;4;13;578;2;2
"TQRMNORXRHMOKNCDEGJBF00596381";1;1;2017;4;13;483;2;2
"TQRMNORXSHJOLQCDEGJBF00500685";1;1;2017;4;13;531;1;1
"TQRMNORXSHKOKNCDEGJBF00490609";1;1;2017;4;13;604;1;1
"TQRMNORXSHKOKNCDEGJBF00490609";2;1;2017;4;13;604;2;2
"TQRMNORXSHLNKOCDEGJBF00602198";1;1;2017;4;13;298;2;1
"TQRMNORXSHMMMLCDEGJBF00596323";1;1;2017;4;13;578;1;1
"TQRMNORXSHMOKNCDEGJBF00602206";1;1;2017;4;13;483;1;1
"TQRMNORXTHJOLQCDEGJBF00500703";1;1;2017;4;13;531;2;1
"TQRMNORXTHKOKNCDEGJBF00490596";1;1;2017;4;13;604;2;1
"TQRMNORXTHLLLNCDEGJBF00602104";1;1;2017;4;13;696;2;1
"TQRMNORXTHLNKOCDEGJBF00602162";1;1;2017;4;13;298;2;2
"TQRMNORXTHMMMLCDEGJBF00596440";1;1;2017;4;13;578;1;1
"TQRMNORXUHJOLQCDEGJBF00500732";1;1;2017;4;13;531;1;1
"TQRMNORXUHKOKNCDEGJBF00490718";1;1;2017;4;13;604;2;1
"TQRMNORXUHLLLNCDEGJBF00602121";1;1;2017;4;13;696;2;1
"TQRMNORXUHLNKOCDEGJBF00602147";1;1;2017;4;13;298;2;1
"TQRMNORXUHMMMLCDEGJBF00596350";1;1;2017;4;13;578;1;1
"TQRMNORXVHJMLNCDEGJBF00500664";2;1;2017;4;13;572;1;1
"TQRMNORXVHLNKOCDEGJBF00602199";1;1;2017;4;13;298;2;2
"TQRMNORXXHLMLTCDEGJBF00602023";1;1;2017;4;13;643;2;2
"TQRMNORYQHMNLMCDEGJBF00596341";1;1;2017;4;13;502;2;1
"TQRMNORYRHJMLNCDEGJBF00500740";1;1;2017;4;13;572;1;1
"TQRMNORYRHMNLMCDEGJBF00596257";1;1;2017;4;13;502;2;2
"TQRMNORYSHJMLNCDEGJBF00500734";1;1;2017;4;13;572;1;1
"TQRMNORYSHMNLMCDEGJBF00596327";1;1;2017;4;13;502;2;1
"TQRMNORYTHJMLNCDEGJBF00500735";1;1;2017;4;13;572;2;1
"TQRMNORYTHMNLMCDEGJBF00596404";1;1;2017;4;13;502;2;1
"TQRMNORYUHJMLNCDEGJBF00602113";1;1;2017;4;13;572;2;2
"TQRMNORYUHMNLMCDEGJBF00596390";1;1;2017;4;13;502;2;1
"TQRMNORYVHLMMLCDEGJBF00602110";1;1;2017;4;13;529;1;1
"TQRMNORYWHLMMLCDEGJBF00602134";1;1;2017;4;13;529;2;1
"TQRMNORYXHLMMLCDEGJBF00602112";1;1;2017;4;13;529;2;1
"TQRMNOSPTHLOKQCDEGJBF00602169";1;1;2017;4;13;647;2;2
"TQRMNOSPVHLOKQCDEGJBF00602189";1;1;2017;4;13;647;1;1
"TQRMNOSPWHJOKOCDEGJBF00500661";1;1;2017;4;13;685;1;2
"TQRMNOSPWHLOKQCDEGJBF00602238";1;1;2017;4;13;647;2;2
"TQRMNOSPXHJOKOCDEGJBF00500674";1;1;2017;4;13;685;2;2
"TQRMNOSPXHLOKQCDEGJBF00602200";1;1;2017;4;13;647;2;1
"TQRMNOSPYHJLKUCDEGJBF00500679";1;1;2017;4;13;866;1;1
"TQRMNOSPYHJLKUCDEGJBF00500679";51;1;2017;4;13;866;1;1
"TQRMNOSPYHJOKOCDEGJBF00500655";1;1;2017;4;13;685;2;2
"TQRMNOSQPHJLKUCDEGJBF00509611";1;1;2017;4;13;866;1;1
"TQRMNOSQPHJOKOCDEGJBF00500656";1;1;2017;4;13;685;2;2
"TQRMNOSQQHJLKUCDEGJBF00602079";1;1;2017;4;13;866;1;1
"TQRMNOSQQHJNMLCDEGJBF00500658";1;1;2017;4;13;568;2;2
"TQRMNOSQQHKMKPCDEGJBF00596286";1;1;2017;4;13;577;1;1
"TQRMNOSQQHMOKNCDEGJBF00596369";1;1;2017;4;13;483;2;1
"TQRMNOSQRHJLKUCDEGJBF00509485";1;1;2017;4;13;866;1;1
"TQRMNOSQRHKMKPCDEGJBF00490697";1;1;2017;4;13;577;1;1
"TQRMNOSQRHMOKRCDEGJBF00596363";1;1;2017;4;13;1018;2;1
"TQRMNOSQSHJKLOCDEGJBF00500775";2;1;2017;4;13;1156;1;1
"TQRMNOSQSHMOKNCDEGJBF00596459";1;1;2017;4;13;483;2;1
"TQRMNOSQSHMOKRCDEGJBF00596473";1;1;2017;4;13;1018;2;1
"TQRMNOSQTHJKLOCDEGJBF00602040";1;1;2017;4;13;1156;1;1
"TQRMNOSQTHKMKPCDEGJBF00490799";1;1;2017;4;13;577;2;2
"TQRMNOSQTHMOKNCDEGJBF00596371";1;1;2017;4;13;483;1;1
"TQRMNOSQTHMOKRCDEGJBF00596275";1;1;2017;4;13;1018;2;2
"TQRMNOSQUHKMKPCDEGJBF00490771";2;1;2017;4;13;577;1;1
"TQRMNOSQUHMOKNCDEGJBF00596429";1;1;2017;4;13;483;1;1
"TQRMNOSQUHMOKRCDEGJBF00596480";1;1;2017;4;13;1018;2;2
"TQRMNOSQXHLMLUCDEGJBF00602184";1;1;2017;4;13;603;2;1
"TQRMNOSRPHMKLTCDEGJBF00596303";1;1;2017;4;13;1312;1;1
"TQRMNOSRQHKLLMCDEGJBF00500962";1;1;2017;4;13;718;1;1
"TQRMNOSRSHKLLMCDEGJBF00490757";1;1;2017;4;13;718;1;1
"TQRMNOSRTHKLLMCDEGJBF00490696";1;1;2017;4;13;718;1;1
"TQRMNOSRUHJOKMCDEGJBF00500707";1;1;2017;4;13;779;1;1
"TQRMNOSRUHKLLMCDEGJBF00490695";1;1;2017;4;13;718;2;1
"TQRMNOSRVHJOKMCDEGJBF00500691";1;1;2017;4;13;779;1;1
"TQRMNOSRWHJOKMCDEGJBF00500686";1;1;2017;4;13;779;1;1
"TQRMNOSRXHJOKMCDEGJBF00500652";1;1;2017;4;13;779;2;1
"TQRMNOSRYHJOKMCDEGJBF00500700";1;1;2017;4;13;779;2;2
"TQRMNOSSVHLOLPCDEGJBF00602140";1;1;2017;4;13;715;2;1
"TQRMNOSSWHJMKRCDEGJBF00602034";1;1;2017;4;13;663;1;1
"TQRMNOSSWHLOLPCDEGJBF00602107";1;1;2017;4;13;715;2;1
"TQRMNOSSXHJMKRCDEGJBF00500754";1;1;2017;4;13;663;1;1
"TQRMNOSSXHLOLPCDEGJBF00602111";1;1;2017;4;13;715;1;1
"TQRMNOSSYHJMKRCDEGJBF00500831";2;1;2017;4;13;663;1;1
"TQRMNOSSYHLOLPCDEGJBF00602128";1;1;2017;4;13;715;2;2
"TQRMNOSTPHJMKRCDEGJBF00500755";1;1;2017;4;13;663;1;1
"TQRMNOSTPHLOLPCDEGJBF00602125";1;1;2017;4;13;715;2;1
"TQRMNOSTQHJMKRCDEGJBF00500758";1;1;2017;4;13;663;1;1
"TQRMNOSTVHKLLLCDEGJBF00596449";1;1;2017;4;13;764;1;1
"TQRMNOSTVHKMLPCDEGJBF00490637";2;1;2017;4;13;599;1;1
"TQRMNOSTVHLLLQCDEGJBF00602159";1;1;2017;4;13;736;1;1
"TQRMNOSTWHLLLQCDEGJBF00602170";1;1;2017;4;13;736;1;1
"TQRMNOSTXHKLLTCDEGJBF00490822";1;1;2017;4;13;641;1;1
"TQRMNOSTXHLLLQCDEGJBF00602205";1;1;2017;4;13;736;1;1
"TQRMNOSTYHKLLTCDEGJBF00490745";1;1;2017;4;13;641;2;2
"TQRMNOSUPHKLLTCDEGJBF00500924";1;1;2017;4;13;641;2;2
"TQRMNOSUQHJMMMCDEGJBF00602045";1;1;2017;4;13;594;1;1
"TQRMNOSUQHKLLTCDEGJBF00490752";1;1;2017;4;13;641;1;1
"TQRMNOSURHJMMMCDEGJBF00500767";1;1;2017;4;13;594;1;1
"TQRMNOSURHKLKTCDEGJBF00490439";1;1;2017;4;13;709;1;1
"TQRMNOSUSHJMMMCDEGJBF00500798";1;1;2017;4;13;594;1;1
"TQRMNOSUSHKLKTCDEGJBF00490568";1;1;2017;4;13;709;1;1
"TQRMNOSUTHJMMMCDEGJBF00500807";1;1;2017;4;13;594;2;1
"TQRMNOSUUHKLKTCDEGJBF00500721";1;1;2017;4;13;709;1;1
"TQRMNOSUVHJLKUCDEGJBF00500665";1;1;2017;4;13;866;1;1
"TQRMNOSUWHMOKPCDEGJBF00596296";1;1;2017;4;13;683;2;2
"TQRMNOSUXHMOKPCDEGJBF00596476";1;1;2017;4;13;683;1;1
"TQRMNOSUYHMOKPCDEGJBF00602191";1;1;2017;4;13;683;1;1
"TQRMNOSVPHMOKPCDEGJBF00596297";1;1;2017;4;13;683;1;1
"TQRMNOSWVHMOKTCDEGJBF00596445";1;1;2017;4;13;670;1;1
